# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:23:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/lked0s8o.json
# init = 2 (Default)
# random
#   seed = 63975
# output
#   file = /home/lab5/output/code2-20230416112305_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00334764
# Diagonal elements of inverse mass matrix:
# 1.06909e-05, 9.90109e-06
501.732,0.607949,0.00334764,1,3,0,-500.438,1.90079,0.000184566,13.6504,14.797,16.9218,18.4008,19.5672,20.3743,19.796,21.1014,26.3816,24.8411,16,16,20,21,18,18,19,20,34,24
503.018,0.994559,0.00334764,7,171,0,-500.399,1.89897,0.000199165,14.416,15.727,18.1772,19.8974,21.2618,22.2097,21.5303,23.0663,29.352,27.5068,16,17,24,19,17,20,17,23,36,27
503.171,0.984711,0.00334764,1,3,0,-502.889,1.89897,0.000207948,14.9136,16.3323,18.9978,20.8788,22.3758,23.4184,22.6709,24.3621,31.3322,29.2786,14,15,19,25,23,28,23,25,38,18
503.446,0.999995,0.00334764,6,105,0,-502.898,1.89928,0.000207743,14.9064,16.323,18.9841,20.8617,22.356,23.3966,22.6505,24.3386,31.2942,29.245,14,14,18,18,16,21,23,25,30,38
503.467,0.911854,0.00334764,2,3,0,-502.799,1.89928,0.000204816,14.7389,16.1189,18.7069,20.5299,21.9789,22.9872,22.2644,23.8994,30.6209,28.6431,14,17,25,21,20,23,28,22,37,27
503.354,0.932077,0.00334764,5,47,0,-502.751,1.89936,0.000211962,15.1525,16.6231,19.3925,21.3514,22.913,24.0016,23.221,24.988,32.2936,30.1375,14,24,15,15,30,23,19,23,28,33
501.223,0.955784,0.00334764,7,231,0,-499.286,1.89801,0.00021676,15.4152,16.9468,19.8392,21.8909,23.5294,24.6733,23.8529,25.7106,33.421,31.1409,17,11,22,21,22,29,15,22,36,36
502.129,0.90806,0.00334764,5,35,0,-500.226,1.89826,0.000209907,15.0162,16.4588,19.1723,21.0892,22.6161,23.68,22.9172,24.6435,31.7693,29.6681,12,19,21,14,19,21,29,27,30,32
503.194,0.878934,0.00334764,6,83,0,-500.139,1.89907,0.000200908,14.5148,15.8468,18.339,20.0904,21.4804,22.4467,21.7541,23.3201,29.7376,27.8523,11,17,24,12,29,25,14,20,32,25
503.076,0.994336,0.00334764,4,19,0,-503.044,1.89903,0.000199172,14.4173,15.7284,18.1789,19.8994,21.2639,22.212,21.5324,23.0686,29.3553,27.5098,14,25,23,14,26,28,30,28,34,31
502.755,0.932542,0.00334764,5,55,0,-502.006,1.89913,0.000217489,15.476,17.019,19.9344,22.0032,23.6559,24.8099,23.9823,25.8566,33.6404,31.3378,10,15,21,25,30,18,34,34,30,30
502.393,0.913933,0.00334764,1,1,0,-502.306,1.89913,0.000220655,15.6664,17.2523,20.2542,22.3883,24.0953,25.2883,24.4326,26.371,34.4413,32.0508,16,13,24,25,20,27,27,29,32,28
502.456,1,0.00334764,2,7,0,-502.3,1.89912,0.000190821,13.9609,15.175,17.4332,19.0108,20.258,21.1226,20.503,21.9024,27.591,25.927,11,19,17,25,21,21,21,15,32,22
501.776,0.961043,0.00334764,4,31,0,-501.362,1.89902,0.000224194,15.8803,17.5149,20.6155,22.8243,24.5935,25.8311,24.9433,26.9552,35.3554,32.8636,21,19,23,22,17,28,22,25,35,37
501.981,0.936768,0.00334764,2,3,0,-500.82,1.899,0.000187994,13.8076,14.9898,17.1851,18.7163,19.9254,20.7629,20.1628,21.5179,27.014,25.4082,13,16,15,20,19,13,28,21,27,24
501.221,0.889958,0.00334764,7,151,0,-499.398,1.90023,0.000180198,13.4145,14.5135,16.545,17.9555,19.0659,19.8333,19.2836,20.5241,25.5246,24.0683,5,17,21,22,14,18,20,21,32,21
501.256,1,0.00334764,1,1,0,-500.725,1.90023,0.000180383,13.4241,14.5251,16.5604,17.9737,19.0864,19.8555,19.3045,20.5478,25.5596,24.1,11,22,18,18,12,34,25,32,28,32
501.87,0.987803,0.00334764,2,7,0,-500.841,1.90022,0.000183807,13.6027,14.7404,16.8478,18.314,19.47,20.2697,19.6968,20.9901,26.2183,24.6934,16,17,23,18,18,14,19,19,23,15
503.688,0.882246,0.00334764,2,3,0,-501.077,1.90021,0.000208223,14.948,16.372,19.0478,20.9363,22.4395,23.4865,22.7358,24.4343,31.4355,29.3724,15,14,20,23,26,31,22,21,38,27
503.604,0.990681,0.00334764,2,7,0,-503.587,1.90021,0.000200156,14.4894,15.8138,18.2908,20.0307,21.4113,22.3707,21.683,23.2379,29.6058,27.7357,17,10,20,23,15,15,30,26,23,25
503.326,0.955987,0.00334764,7,207,0,-502.212,1.89932,0.000199144,14.42,15.7311,18.1817,19.9021,21.2667,22.2147,21.5352,23.0714,29.3577,27.5124,14,15,23,16,21,27,26,24,38,30
502.125,0.815543,0.00334764,1,3,0,-502.037,1.89932,0.000187,13.7591,14.9307,17.105,18.6206,19.817,20.6454,20.0518,21.3921,26.8239,25.2375,17,25,14,16,23,27,21,24,30,24
502.563,1,0.00334764,2,3,0,-502.114,1.89932,0.000190308,13.9361,15.1447,17.3918,18.9613,20.2019,21.0616,20.4455,21.8371,27.4917,25.8379,21,13,23,18,17,19,18,29,26,26
503.208,0.850664,0.00334764,2,3,0,-500.694,1.8993,0.00021372,15.2549,16.7483,19.5636,21.557,23.1471,24.2562,23.4609,25.2615,32.7166,30.5147,16,22,23,21,27,28,22,31,33,33
503.461,0.995144,0.00334764,7,211,0,-502.737,1.90045,0.000212058,15.1748,16.6482,19.4232,21.3862,22.9509,24.0419,23.2596,25.0304,32.3522,30.1912,27,11,21,18,25,30,15,26,32,17
503.103,0.964259,0.00334764,2,3,0,-503.054,1.90045,0.000193819,14.1423,15.3923,17.7215,19.3515,20.6417,21.5367,20.8953,22.3446,28.2504,26.5206,10,12,17,18,25,27,19,20,33,31
503.38,0.957565,0.00334764,2,3,0,-502.584,1.90045,0.000197389,14.3388,15.6306,18.0425,19.734,21.0747,22.0057,21.3384,22.8467,29.0102,27.2022,10,8,13,22,15,27,19,28,23,27
503.606,0.990546,0.00334764,2,3,0,-503.298,1.90045,0.000202446,14.6216,15.9741,18.507,20.2886,21.7035,22.6874,21.9821,23.5771,30.1213,28.1976,10,23,22,21,21,27,17,29,33,26
503.72,0.999757,0.00334764,7,159,0,-503.544,1.89984,0.000204638,14.737,16.1156,18.7007,20.5214,21.9685,22.9755,22.2536,23.8864,30.5976,28.6229,20,22,23,27,18,22,23,24,34,33
503.705,0.927826,0.00334764,2,3,0,-503.204,1.89985,0.000207687,14.9116,16.3283,18.9895,20.8672,22.3614,23.402,22.6559,24.3439,31.2989,29.2499,18,17,25,25,21,22,18,24,29,36
503.738,0.978363,0.00334764,7,151,0,-503.472,1.90001,0.000205175,14.77,16.1555,18.7543,20.5852,22.0408,23.0538,22.3276,23.9703,30.725,28.7371,21,18,25,16,19,19,18,26,31,27
503.544,0.998511,0.00334764,7,159,0,-503.398,1.89939,0.000205754,14.794,16.1858,18.7974,20.638,22.1016,23.1202,22.3899,24.042,30.8385,28.8379,14,27,23,19,18,21,17,13,29,22
502.544,0.859482,0.00334764,6,127,0,-500.998,1.90004,0.000222267,15.7786,17.3881,20.4375,22.6075,24.3443,25.5586,24.6876,26.6611,34.8881,32.4496,12,24,23,24,22,24,27,24,42,32
502.698,0.999998,0.00334764,7,163,0,-501.881,1.8994,0.000219789,15.6183,17.1929,20.1717,22.2884,23.9808,25.1634,24.3152,26.2364,34.2297,31.8629,9,18,20,19,20,26,23,30,28,36
503.536,1,0.00334764,5,39,0,-502.73,1.89945,0.000202389,14.6037,15.9542,18.4831,20.2619,21.6746,22.6569,21.9527,23.5451,30.0784,28.1579,17,21,20,23,12,22,16,17,27,32
503.203,0.942479,0.00334764,1,3,0,-503.182,1.89945,0.000195963,14.2457,15.5194,17.8956,19.5607,20.8798,21.7953,21.1391,22.6222,28.6756,26.9009,17,14,19,17,15,20,20,23,23,23
502.494,0.997882,0.00334764,6,115,0,-501.347,1.89849,0.000201166,14.5211,15.8554,18.3523,20.1074,21.5005,22.4689,21.7747,23.3443,29.7778,27.8876,19,18,15,22,25,23,17,23,21,27
502.791,0.925499,0.00334764,6,103,0,-501.026,1.89938,0.000218893,15.564,17.1264,20.0806,22.1787,23.8557,25.0272,24.187,26.09,34.0018,31.66,17,12,19,23,19,25,24,28,40,29
503.213,1,0.00334764,2,3,0,-502.879,1.89938,0.000214394,15.2959,16.7983,19.6316,21.6385,23.2398,24.357,23.5559,25.3697,32.8836,30.6637,11,17,20,21,24,23,23,28,31,17
502.121,0.87389,0.00334764,2,7,0,-502.077,1.89937,0.000186726,13.7453,14.9139,17.0824,18.5936,19.7865,20.6124,20.0206,21.3568,26.7707,25.1897,6,13,13,19,22,16,14,19,19,30
502.186,1,0.00334764,1,1,0,-501.865,1.89937,0.000187179,13.7694,14.943,17.1213,18.6398,19.8387,20.6688,20.074,21.4171,26.861,25.2709,15,19,10,25,13,23,18,22,27,28
503.005,0.987778,0.00334764,2,3,0,-502.258,1.89937,0.000216759,15.4361,16.9697,19.8661,21.9205,23.5613,24.7067,23.8852,25.7455,33.4662,31.183,23,24,13,19,23,27,19,18,31,36
503.183,0.999291,0.00334764,7,175,0,-502.27,1.9007,0.000196512,14.2939,15.5756,17.9676,19.6443,20.9728,21.8951,21.234,22.728,28.8289,27.04,24,7,25,17,20,19,19,24,27,29
503.126,0.996071,0.00334764,2,3,0,-503.039,1.90071,0.00021479,15.3397,16.8493,19.6969,21.7144,23.3244,24.4478,23.6422,25.4662,33.0244,30.7911,21,8,20,28,29,24,23,25,34,30
502.555,0.988355,0.00334764,7,151,0,-501.197,1.90119,0.000216131,15.4268,16.9549,19.8397,21.8852,23.5184,24.6583,23.8408,25.692,33.3714,31.101,8,21,18,17,20,28,21,19,27,41
502.406,0.975166,0.00334764,2,3,0,-502.243,1.9012,0.000192752,14.0947,15.3334,17.6399,19.2531,20.5294,21.4145,20.7802,22.2133,28.0481,26.3399,15,22,22,26,21,21,18,19,29,27
503.043,1,0.00334764,2,3,0,-502.444,1.90119,0.000206591,14.8686,16.2734,18.9106,20.7701,22.2493,23.2791,22.5408,24.211,31.0867,29.062,18,16,21,23,23,25,32,21,33,30
501.063,0.74915,0.00334764,2,3,0,-500.492,1.90119,0.000226816,16.0769,17.752,20.9344,23.205,25.0256,26.3001,25.3858,27.4582,36.1296,33.5545,18,29,18,13,20,31,32,20,40,42
499.308,0.62827,0.00334764,1,1,0,-499.004,1.9012,0.000234562,16.5653,18.3534,21.7659,24.2116,26.1786,27.5585,26.5683,28.8145,38.2713,35.4539,24,27,28,21,32,35,29,36,39,40
