# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:50:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/cy5gjyf_.json
# init = 2 (Default)
# random
#   seed = 59305
# output
#   file = /home/lab5/output/code4-20230416105019_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
505.393,0.997926,0.00075661,4,15,0,-493.46,2.49902,2.50132,2.4994,2.50012,2.50118,2.4992,2.50242,2.50103,2.50036,2.49948,0.000106014,18.3302,19.2436,20.7454,21.7842,22.5909,23.0756,22.7703,23.5885,26.7988,25.8657,15,25,20,14,20,20,19,18,28,24
507.978,0.9187,0.00075661,3,15,0,-498.027,2.49979,2.49937,2.49892,2.49931,2.49938,2.50013,2.49904,2.49963,2.49851,2.49895,0.000115654,19.0404,20.019,21.7652,22.9474,23.85,24.4802,24.0164,25.0116,28.7364,27.6852,28,16,26,17,33,17,15,28,20,27
506.432,0.621254,0.00075661,4,15,0,-499.245,2.50071,2.49934,2.50004,2.49887,2.50006,2.50008,2.50035,2.5024,2.49909,2.49894,0.000114504,18.9733,19.9196,21.6641,22.7931,23.7072,24.3099,23.886,24.9022,28.5084,27.4596,25,9,22,14,21,18,19,21,22,27
509.476,0.997541,0.00075661,4,15,0,-503.374,2.49954,2.50045,2.49996,2.5002,2.49978,2.50057,2.49994,2.50109,2.50105,2.50074,9.97367e-05,17.9005,18.7148,20.1123,21.0491,21.7507,22.2487,21.8913,22.6861,25.5949,24.7684,14,13,24,20,22,20,21,24,28,37
509.735,0.736659,0.00075661,4,23,0,-505.244,2.49891,2.50052,2.49997,2.50047,2.5,2.50114,2.49974,2.50042,2.50022,2.49934,0.000111522,18.7224,19.6891,21.3402,22.4597,23.2984,23.9017,23.4567,24.3961,27.9149,26.8945,8,17,20,23,18,23,28,29,27,29
509.748,0.926755,0.00075661,3,7,0,-503.926,2.49929,2.49938,2.50015,2.50044,2.49914,2.50107,2.49986,2.50001,2.49951,2.49993,0.000100554,17.9524,18.7607,20.199,21.1486,21.8403,22.3697,21.9949,22.7772,25.7111,24.8925,19,14,27,16,21,29,21,22,29,31
505.658,0.840751,0.00075661,3,7,0,-502.231,2.49914,2.50063,2.49963,2.50052,2.50128,2.50074,2.50013,2.50081,2.50257,2.50093,0.00010874,18.5265,19.4572,21.0367,22.121,22.9542,23.4946,23.0854,23.9868,27.408,26.41,21,23,23,24,28,26,23,24,23,23
505.901,0.95243,0.00075661,4,15,0,-502.219,2.50086,2.49944,2.50014,2.49997,2.50137,2.50007,2.50005,2.5011,2.49741,2.49936,0.000103414,18.1805,18.9939,20.4913,21.4726,22.2562,22.7363,22.3722,23.2114,26.2084,25.3892,23,22,24,20,21,18,28,18,33,22
504.587,0.801602,0.00075661,4,15,0,-499.685,2.50163,2.50041,2.49862,2.49941,2.4985,2.50084,2.50081,2.49822,2.50078,2.50127,0.000107184,18.4613,19.3231,20.8516,21.9087,22.6842,23.2772,22.8907,23.6941,27.0442,26.1285,19,20,23,19,26,27,29,24,25,27
502.582,0.961717,0.00075661,3,7,0,-496.31,2.49965,2.50058,2.50107,2.49976,2.50179,2.49946,2.49896,2.50061,2.49937,2.50162,0.000139103,20.8426,22.1695,24.5408,26.1065,27.3998,28.1814,27.5627,28.9695,34.2374,32.7932,16,24,21,32,28,25,24,37,36,26
506.123,0.990549,0.00075661,3,7,0,-500.785,2.50025,2.50048,2.50048,2.50095,2.50152,2.49957,2.49866,2.50092,2.49952,2.50134,0.000125155,19.7613,20.8769,22.8656,24.2138,25.2587,25.9099,25.386,26.5692,30.8703,29.69,23,22,28,28,38,24,29,37,23,31
504.405,0.940503,0.00075661,3,7,0,-501.806,2.50026,2.50049,2.50085,2.4981,2.50086,2.49982,2.4982,2.49953,2.50036,2.50109,0.00013029,20.1574,21.3432,23.4722,24.8341,26.0069,26.7319,26.1516,27.394,32.0984,30.7859,22,27,16,22,27,27,23,18,23,29
504.803,0.946283,0.00075661,4,15,0,-497.633,2.49909,2.49955,2.49923,2.49914,2.50088,2.49855,2.50184,2.49995,2.49937,2.49896,8.74832e-05,17.0652,17.7383,18.8971,19.6611,20.2774,20.6216,20.4091,20.9965,23.3275,22.6622,17,19,20,19,22,14,16,15,27,18
503.854,0.995557,0.00075661,4,15,0,-498.442,2.49903,2.50052,2.50174,2.49919,2.49994,2.49856,2.49785,2.49984,2.50151,2.49942,0.000120636,19.3956,20.4761,22.3802,23.5799,24.5649,25.1876,24.7006,25.8049,29.9101,28.6967,25,21,21,27,19,23,25,26,33,32
507.865,0.994813,0.00075661,3,7,0,-499.862,2.50143,2.50033,2.50023,2.50028,2.49976,2.50124,2.49831,2.50018,2.49922,2.49969,0.000111918,18.7984,19.7188,21.3883,22.5043,23.3467,23.9614,23.4778,24.4503,27.9693,26.9799,17,20,25,16,30,20,26,25,27,27
503.576,0.900236,0.00075661,3,7,0,-499.323,2.49903,2.50017,2.50213,2.49964,2.50037,2.49821,2.49862,2.49904,2.5007,2.49807,0.000105017,18.2599,19.1393,20.6982,21.6549,22.442,22.9145,22.5515,23.3957,26.61,25.6469,23,13,23,24,29,21,20,12,28,22
506.232,0.860361,0.00075661,3,7,0,-499.935,2.49979,2.50034,2.50191,2.49908,2.49964,2.49811,2.49987,2.50016,2.50092,2.49874,0.000108242,18.503,19.4099,21.0319,22.0288,22.8501,23.3626,23.0118,23.897,27.2618,26.2593,17,18,21,30,20,23,21,20,33,36
505.887,0.96331,0.00075661,3,7,0,-501.286,2.49968,2.4994,2.50205,2.49968,2.49905,2.49822,2.50042,2.50045,2.50061,2.49861,0.000106972,18.4103,19.286,20.901,21.8892,22.6688,23.1869,22.8532,23.7158,26.9973,26.0198,20,22,18,25,23,26,22,34,32,26
505.067,0.890294,0.00075661,3,15,0,-502.224,2.49829,2.49974,2.50196,2.50002,2.4993,2.49844,2.50022,2.49921,2.50059,2.49851,0.00010326,18.1231,18.987,20.5127,21.4557,22.1904,22.6784,22.3557,23.1455,26.2621,25.34,12,18,29,22,19,16,26,21,28,25
508.291,0.980938,0.00075661,3,15,0,-502.524,2.50123,2.49972,2.50021,2.50047,2.50074,2.50058,2.50121,2.50124,2.4991,2.5004,0.000106749,18.423,19.2737,20.8392,21.8798,22.6775,23.2103,22.8413,23.7014,26.9118,26.0252,25,26,26,32,19,20,13,23,28,31
507.227,0.992662,0.00075661,4,15,0,-505.674,2.49864,2.50032,2.50181,2.49953,2.49901,2.49925,2.49995,2.49878,2.50018,2.50033,0.000103338,18.1349,19.0044,20.5178,21.4542,22.1939,22.7074,22.3598,23.1466,26.2665,25.4001,16,18,19,9,31,28,21,23,27,31
507.689,0.843441,0.00075661,4,15,0,-502.495,2.4994,2.49927,2.49809,2.50025,2.50107,2.50043,2.50007,2.49891,2.49953,2.49947,0.000113457,18.8721,19.8287,21.5082,22.6942,23.5872,24.1653,23.7327,24.6544,28.2997,27.2706,19,25,23,17,30,19,22,27,35,25
508.809,0.782041,0.00075661,3,7,0,-503.599,2.50123,2.50027,2.49947,2.50036,2.49964,2.49969,2.50109,2.50114,2.49912,2.49954,0.000109387,18.6117,19.5043,21.1017,22.1959,23.0029,23.5618,23.1954,24.0913,27.4454,26.4949,23,27,27,22,28,17,25,29,31,33
507.362,0.900259,0.00075661,3,7,0,-503.21,2.50125,2.49938,2.49974,2.49995,2.49884,2.50043,2.50152,2.50141,2.49916,2.49986,0.000107957,18.5096,19.3676,20.9563,22.0136,22.7942,23.3766,23.0113,23.8843,27.1562,26.2355,14,15,26,15,26,34,24,22,29,29
506.004,0.847087,0.00075661,3,7,0,-501.788,2.49957,2.49978,2.50056,2.49928,2.50078,2.50009,2.50039,2.49718,2.49974,2.50098,0.00011544,19.0205,20.0089,21.7775,22.92,23.854,24.4478,24.0187,24.9173,28.7261,27.6996,15,21,16,26,27,24,29,23,25,24
506.568,0.891985,0.00075661,2,7,0,-497.574,2.50129,2.50117,2.50197,2.49951,2.50006,2.50075,2.49962,2.49862,2.50005,2.49998,0.000101158,18.0304,18.8431,20.2973,21.1992,21.9374,22.4444,22.0679,22.8311,25.8409,25.001,23,17,23,23,27,18,23,19,29,17
503.913,0.754969,0.00075661,3,7,0,-497.594,2.49864,2.4987,2.50275,2.50013,2.50069,2.50086,2.49969,2.5007,2.5014,2.4994,0.000103573,18.1514,18.9929,20.5613,21.4947,22.2615,22.7762,22.3848,23.2251,26.3444,25.4188,20,18,18,22,20,29,19,18,27,28
504.008,0.949705,0.00075661,4,15,0,-498.115,2.50173,2.49901,2.49838,2.49971,2.50071,2.49923,2.49783,2.50011,2.49837,2.50024,0.000107188,18.4635,19.2963,20.8471,21.9158,22.7348,23.2403,22.823,23.7393,26.9799,26.1022,16,21,23,24,19,25,28,21,27,31
505.099,0.919269,0.00075661,3,7,0,-498.337,2.50145,2.50067,2.50156,2.49971,2.49912,2.50177,2.50092,2.49919,2.50081,2.50046,9.3691e-05,17.5206,18.2386,19.5417,20.3529,20.9857,21.4776,21.148,21.8071,24.4642,23.7201,20,24,23,16,22,22,27,20,31,28
507.182,0.98387,0.00075661,3,7,0,-503.073,2.49818,2.4993,2.50001,2.50041,2.50032,2.49826,2.49989,2.50084,2.50057,2.49935,0.00010252,18.0693,18.9184,20.3967,21.3772,22.1176,22.5733,22.2513,23.0768,26.1174,25.228,20,28,21,19,27,21,14,22,31,26
507.136,0.958796,0.00075661,3,11,0,-503.228,2.50124,2.49986,2.49959,2.49947,2.50038,2.50247,2.49945,2.49973,2.49947,2.5001,0.000111073,18.7335,19.6381,21.2841,22.3821,23.2465,23.8689,23.3881,24.3111,27.8012,26.8294,29,24,22,23,25,29,32,17,37,20
502.961,0.96765,0.00075661,3,7,0,-500.47,2.49971,2.4992,2.49745,2.50075,2.49886,2.49726,2.50018,2.50031,2.50026,2.49964,0.000115235,19.0081,19.9796,21.6875,22.9278,23.7797,24.3485,23.9846,24.9634,28.6972,27.622,23,24,23,24,26,18,32,25,24,32
507.676,0.95939,0.00075661,3,7,0,-497.76,2.49918,2.49995,2.49945,2.50136,2.49962,2.5021,2.50032,2.49944,2.49997,2.49965,0.000109209,18.5608,19.4832,21.0826,22.1966,22.9784,23.5931,23.1534,24.0239,27.4321,26.4643,15,24,16,26,21,29,31,26,22,16
505.041,0.90814,0.00075661,4,15,0,-501.109,2.49771,2.50148,2.49823,2.50011,2.50061,2.49899,2.50065,2.50045,2.50008,2.49956,0.000101584,17.9957,18.8835,20.2649,21.2613,22.0039,22.4626,22.1461,22.9336,25.9235,25.0662,16,15,12,16,13,27,22,22,28,33
505.32,0.948812,0.00075661,3,15,0,-502.092,2.49721,2.49901,2.50065,2.49952,2.4995,2.49971,2.49944,2.49887,2.50105,2.50007,0.0001118,18.7106,19.6828,21.3845,22.4725,23.3246,23.9077,23.488,24.4004,27.996,26.9674,15,20,16,21,20,38,28,28,36,20
503.488,0.867687,0.00075661,3,7,0,-498.139,2.50176,2.49912,2.50033,2.50257,2.50181,2.50093,2.49958,2.50069,2.50029,2.50073,0.000114521,18.9946,19.9168,21.6722,22.8799,23.7514,24.3331,23.8699,24.8625,28.5463,27.5122,21,20,25,23,25,28,17,23,24,17
501.681,0.919483,0.00075661,3,7,0,-495.621,2.50084,2.50115,2.49912,2.50053,2.49815,2.50078,2.50231,2.49976,2.50113,2.50075,8.18399e-05,16.7263,17.3409,18.3666,19.0887,19.5695,19.9757,19.7525,20.2681,22.4086,21.8103,13,16,27,15,23,15,26,26,30,18
503.782,0.961199,0.00075661,3,7,0,-496.973,2.49934,2.50202,2.49899,2.50075,2.49914,2.50125,2.50161,2.49873,2.50025,2.49982,8.89371e-05,17.1655,17.8937,19.0311,19.8501,20.4141,20.8594,20.5794,21.1617,23.6017,22.9174,14,16,28,19,19,25,18,21,26,23
504.819,0.997994,0.00075661,3,15,0,-498.779,2.50112,2.49862,2.49976,2.50051,2.50098,2.49869,2.49966,2.50025,2.50177,2.50199,0.000112616,18.8432,19.7444,21.4533,22.5956,23.4701,24.001,23.606,24.5585,28.1865,27.1763,27,16,32,22,18,13,22,19,29,28
502.493,0.892981,0.00075661,4,15,0,-495.523,2.49996,2.50036,2.50117,2.5018,2.49857,2.50081,2.49896,2.49939,2.50058,2.49728,0.000122556,19.5581,20.6424,22.5843,23.8916,24.8067,25.5385,25.0086,26.1032,30.3117,29.0286,15,23,20,28,33,29,28,28,36,29
506.511,1,0.00075661,4,15,0,-500.911,2.49992,2.49993,2.50028,2.49832,2.50189,2.4992,2.50098,2.50058,2.50005,2.49903,0.000118294,19.238,20.2588,22.0859,23.259,24.28,24.8501,24.4394,25.4502,29.351,28.2119,16,18,22,15,19,27,24,27,34,34
508.389,0.988534,0.00075661,3,7,0,-503.722,2.49978,2.49969,2.49867,2.5013,2.49857,2.50046,2.50061,2.50018,2.4996,2.50008,0.000110798,18.6863,19.6115,21.2351,22.3893,23.1674,23.7815,23.3773,24.2806,27.7478,26.7764,16,17,22,27,23,26,17,20,27,23
510.015,0.972492,0.00075661,3,7,0,-505.233,2.50014,2.50013,2.4994,2.49919,2.50055,2.49939,2.49974,2.49934,2.50019,2.50093,0.00011135,18.733,19.6669,21.3097,22.4098,23.2881,23.8353,23.4329,24.3438,27.8786,26.9046,20,24,17,25,24,30,25,19,19,31
509.777,0.829463,0.00075661,4,15,0,-507.214,2.49948,2.49987,2.5005,2.49918,2.49955,2.49936,2.4999,2.49908,2.50023,2.49902,0.000107923,18.4744,19.3742,20.9688,21.9927,22.806,23.3468,22.9694,23.8238,27.1784,26.207,23,22,23,18,30,22,20,31,20,24
510.224,0.989004,0.00075661,3,15,0,-508.621,2.49983,2.50037,2.50018,2.50092,2.50008,2.50047,2.50028,2.50093,2.4999,2.50037,0.000100914,17.9872,18.8084,20.2363,21.2005,21.9067,22.405,22.0509,22.8493,25.7902,24.9672,19,19,25,23,22,22,16,19,28,26
510.308,0.922686,0.00075661,3,7,0,-508.339,2.50001,2.50018,2.50022,2.50114,2.50012,2.49915,2.50017,2.5,2.49971,2.50025,0.000101428,18.0263,18.8463,20.2894,21.265,21.9731,22.4448,22.1152,22.901,25.884,25.0555,20,19,25,29,19,22,11,21,23,21
507.99,0.876225,0.00075661,3,7,0,-506.347,2.49948,2.49985,2.50017,2.5015,2.49973,2.49893,2.50022,2.49911,2.501,2.49906,9.86644e-05,17.8254,18.6176,20.0084,20.953,21.6146,22.0689,21.7599,22.4907,25.3905,24.5391,20,20,21,20,23,16,27,26,25,21
506.03,0.882781,0.00075661,4,31,0,-502.516,2.50106,2.50018,2.50043,2.50067,2.50063,2.50203,2.4993,2.50125,2.49897,2.49866,0.000107297,18.4589,19.3281,20.9012,21.9499,22.7475,23.3209,22.8712,23.7827,27.018,26.0812,17,18,18,18,26,20,26,25,23,26
505.991,0.993981,0.00075661,4,15,0,-502.768,2.49928,2.50036,2.50017,2.49886,2.50037,2.49804,2.5012,2.49878,2.49884,2.49925,0.000116361,19.0827,20.0997,21.8699,23.0262,23.9722,24.5336,24.1685,25.1005,28.8974,27.8331,17,22,24,31,30,16,24,22,31,26
505.272,0.8069,0.00075661,3,7,0,-497.162,2.5019,2.49933,2.50099,2.49813,2.50094,2.50013,2.49915,2.49871,2.4991,2.49967,0.000109509,18.6329,19.4961,21.1469,22.1613,23.0491,23.5895,23.1671,24.0512,27.4696,26.5213,19,25,18,20,24,37,24,20,21,24
508.825,0.994843,0.00075661,3,7,0,-502.213,2.49904,2.49949,2.50068,2.50055,2.4987,2.49867,2.4997,2.49996,2.50014,2.49977,0.000110741,18.6683,19.6029,21.2716,22.3656,23.1628,23.7307,23.3483,24.2665,27.7511,26.7573,25,19,27,19,17,20,27,27,19,24
508.015,0.751106,0.00075661,3,7,0,-501.106,2.49946,2.5005,2.49871,2.50084,2.50097,2.4985,2.50008,2.5003,2.50069,2.49982,0.00011607,19.0648,20.0775,21.8062,23.0351,23.9459,24.5018,24.1003,25.0935,28.8883,27.7916,20,14,27,19,26,23,23,27,31,29
502.288,0.757019,0.00075661,3,7,0,-496.044,2.5001,2.50254,2.49796,2.50107,2.49818,2.4997,2.49874,2.50115,2.49994,2.49942,0.000114029,18.9271,19.9428,21.5675,22.7841,23.5977,24.2313,23.781,24.7978,28.4322,27.3804,13,17,24,18,22,22,23,23,33,25
508.315,1,0.00075661,3,7,0,-500.395,2.49959,2.50034,2.49929,2.49914,2.50089,2.50039,2.49927,2.49915,2.49944,2.4984,0.000107273,18.4301,19.3292,20.875,21.9134,22.7503,23.2794,22.8675,23.7294,27.0261,26.07,15,21,23,37,19,18,31,22,22,23
506.278,0.672317,0.00075661,2,3,0,-504.515,2.49796,2.50042,2.49943,2.50095,2.50095,2.49911,2.49928,2.49907,2.49952,2.49868,0.000105243,18.2563,19.1627,20.6658,21.7103,22.4846,22.9666,22.5964,23.4295,26.6232,25.7038,16,13,14,19,22,20,19,37,33,24
508.527,0.975325,0.00075661,4,15,0,-504.168,2.5014,2.49872,2.49942,2.50036,2.49902,2.50006,2.50023,2.50045,2.5008,2.49992,0.000113789,18.9342,19.8462,21.5728,22.738,23.5845,24.2049,23.783,24.7434,28.4057,27.3474,20,13,17,24,28,26,23,24,25,24
508.068,0.909553,0.00075661,4,31,0,-504.279,2.50111,2.50123,2.50113,2.50056,2.50087,2.49994,2.49942,2.50004,2.49877,2.49977,0.000103452,18.1878,19.0311,20.5157,21.49,22.2499,22.7388,22.3631,23.1923,26.2518,25.4064,20,29,17,23,11,24,16,20,24,32
505.459,0.789577,0.00075661,3,15,0,-500.959,2.49828,2.49796,2.49975,2.49887,2.49977,2.4998,2.49934,2.4992,2.50027,2.50107,0.000121158,19.4203,20.4695,22.3944,23.64,24.6353,25.2985,24.8134,25.8721,29.9893,28.8511,14,28,16,13,18,20,25,18,23,29
508.237,0.923437,0.00075661,4,15,0,-501.523,2.4997,2.50072,2.50025,2.49949,2.49931,2.50096,2.50083,2.49944,2.4996,2.49869,9.44599e-05,17.5421,18.3,19.5916,20.4345,21.0836,21.56,21.2417,21.917,24.5748,23.8079,22,19,15,28,24,15,18,22,25,20
506.241,0.852325,0.00075661,3,7,0,-502.214,2.49946,2.49925,2.49994,2.49942,2.50026,2.50077,2.49903,2.50083,2.49858,2.50204,0.000119629,19.3286,20.3617,22.2272,23.4555,24.4294,25.0907,24.584,25.6689,29.6002,28.5668,29,24,26,32,22,26,14,27,32,29
506.242,0.780257,0.00075661,4,15,0,-499.345,2.49966,2.49982,2.50015,2.50125,2.49967,2.49877,2.49997,2.4993,2.50023,2.49774,9.35212e-05,17.4778,18.2098,19.4973,20.3654,20.9764,21.3912,21.1068,21.7863,24.4193,23.6272,18,21,22,19,18,13,21,21,31,22
506.32,0.892786,0.00075661,4,15,0,-500.433,2.49858,2.50011,2.50001,2.50025,2.50005,2.4996,2.50008,2.49937,2.4983,2.50178,0.000123334,19.5901,20.7065,22.6466,23.9566,24.956,25.6279,25.1516,26.2293,30.4184,29.3215,24,28,30,23,23,30,29,22,21,24
502.909,0.808073,0.00075661,4,15,0,-498.565,2.50142,2.49931,2.50011,2.49921,2.5004,2.50166,2.4998,2.49855,2.50166,2.49778,9.45699e-05,17.5797,18.2827,19.5997,20.4411,21.1202,21.5893,21.2337,21.9125,24.6457,23.8049,17,14,18,20,20,23,15,20,28,19
506.363,0.999198,0.00075661,4,15,0,-498.75,2.50126,2.50076,2.49967,2.4992,2.49999,2.50178,2.49991,2.49902,2.49866,2.50126,0.000104358,18.2542,19.0963,20.5791,21.5674,22.3477,22.9053,22.4934,23.2996,26.4261,25.6086,11,24,22,16,23,20,16,27,38,30
508.443,0.97099,0.00075661,3,15,0,-501.866,2.50025,2.5013,2.50019,2.50148,2.50011,2.49919,2.50076,2.49957,2.50074,2.50053,0.000112611,18.8266,19.7969,21.4619,22.617,23.4491,24.0123,23.6315,24.541,28.1566,27.1359,25,24,19,25,32,22,22,14,34,33
508.257,0.805086,0.00075661,5,47,0,-503.188,2.49979,2.50041,2.50064,2.49795,2.5002,2.50072,2.49906,2.5001,2.49951,2.49952,0.000109155,18.5683,19.4875,21.1019,22.1144,22.9845,23.5528,23.1169,24.0316,27.4086,26.4508,19,16,22,26,20,26,14,29,27,29
508.202,0.979768,0.00075661,3,15,0,-505.111,2.50033,2.49975,2.4987,2.49934,2.50003,2.50014,2.5013,2.49926,2.50023,2.5012,0.000117859,19.2137,20.2173,22.0029,23.2273,24.1735,24.8084,24.3847,25.3478,29.2616,28.1858,12,22,23,19,28,25,21,13,39,32
506.238,0.842474,0.00075661,3,7,0,-501.179,2.50028,2.50188,2.5012,2.50042,2.50079,2.49999,2.49846,2.50069,2.5003,2.49866,0.000113978,18.9268,19.9251,21.6318,22.7628,23.6521,24.2307,23.7672,24.7785,28.4315,27.3496,19,15,24,28,13,25,34,21,28,27
507.109,0.832208,0.00075661,4,15,0,-499.705,2.49887,2.50192,2.4985,2.49935,2.50019,2.49986,2.50046,2.49933,2.5002,2.4995,0.000101671,18.0225,18.8988,20.2792,21.2554,22.0058,22.4937,22.1531,22.9204,25.9435,25.08,14,27,15,18,22,29,22,19,29,17
507.776,0.980669,0.00075661,3,15,0,-503.724,2.50042,2.4998,2.4984,2.50072,2.49921,2.49993,2.49826,2.50064,2.50049,2.49991,0.000111479,18.7476,19.6713,21.3021,22.4599,23.2744,23.8666,23.4161,24.3948,27.9137,26.9018,16,18,24,31,27,31,15,19,20,22
508.865,0.903302,0.00075661,3,7,0,-501.939,2.501,2.49918,2.49957,2.49987,2.50008,2.50007,2.49939,2.49905,2.50022,2.5014,0.000101954,18.0808,18.8701,20.33,21.2995,22.0397,22.537,22.1664,22.9545,25.9987,25.1785,16,17,18,25,18,19,16,18,24,25
504.808,0.842188,0.00075661,3,7,0,-501.438,2.50021,2.49784,2.49906,2.49939,2.50169,2.50114,2.49883,2.49953,2.49936,2.50115,0.000112485,18.8166,19.7179,21.4243,22.5542,23.469,24.0412,23.5684,24.5209,28.0915,27.1285,19,18,18,17,32,19,19,21,29,24
506.715,0.92097,0.00075661,3,7,0,-499.873,2.4993,2.499,2.49833,2.50085,2.49854,2.4988,2.4992,2.4998,2.49946,2.50046,0.000110432,18.651,19.5672,21.1888,22.3345,23.1175,23.6895,23.2944,24.2162,27.6687,26.7169,25,21,15,17,25,19,19,22,27,27
506.247,0.985785,0.00075661,3,7,0,-503.096,2.49966,2.49834,2.49793,2.49998,2.49992,2.49959,2.4993,2.50039,2.49873,2.50104,0.000106152,18.3517,19.1978,20.7294,21.7975,22.5805,23.1041,22.7179,23.5934,26.7826,25.9316,15,11,20,18,11,20,24,24,28,22
505.635,0.931938,0.00075661,3,7,0,-501.784,2.50003,2.49984,2.49853,2.50032,2.4992,2.50064,2.49973,2.50024,2.49802,2.5013,8.94459e-05,17.2113,17.8939,19.0712,19.8971,20.4756,20.9108,20.6022,21.2608,23.6384,23.0344,19,15,15,18,26,25,21,18,20,17
507.454,0.927257,0.00075661,3,15,0,-501.326,2.49931,2.50024,2.50084,2.50106,2.50078,2.49917,2.5007,2.49956,2.49971,2.49972,8.63741e-05,16.996,17.6661,18.8223,19.5795,20.145,20.4967,20.2533,20.844,23.1439,22.5014,22,26,20,21,14,13,27,13,24,23
507.171,0.996293,0.00075661,4,15,0,-503.534,2.49926,2.49999,2.49846,2.50075,2.50027,2.49965,2.49925,2.49951,2.49973,2.50059,0.000129798,20.099,21.2875,23.3584,24.8331,25.9173,26.6482,26.1035,27.3097,31.961,30.6631,15,26,23,22,25,24,27,22,39,31
507.95,0.922804,0.00075661,3,7,0,-502.988,2.50078,2.50083,2.49869,2.50038,2.49993,2.50112,2.50129,2.49948,2.49969,2.50059,0.000100075,17.9461,18.7492,20.1212,21.092,21.797,22.3064,21.9647,22.6973,25.6245,24.8245,19,22,17,27,22,25,26,30,27,24
508.431,0.993819,0.00075661,4,15,0,-506.063,2.50094,2.49899,2.5011,2.50025,2.49969,2.50066,2.49879,2.49953,2.50005,2.49936,0.000116983,19.1604,20.1261,21.9589,23.1369,24.0427,24.6906,24.1988,25.2169,29.0665,27.9596,20,19,23,20,32,19,24,27,30,37
507.802,0.731596,0.00075661,4,31,0,-503.033,2.49863,2.49871,2.50084,2.49936,2.49967,2.50015,2.4991,2.50059,2.50047,2.49928,0.000118964,19.263,20.2927,22.1728,23.3688,24.3206,24.9747,24.4896,25.5568,29.5099,28.3537,23,21,18,16,26,28,24,25,30,34
507.78,0.941401,0.00075661,4,31,0,-504.521,2.50007,2.49924,2.49885,2.50069,2.49968,2.49975,2.50155,2.49861,2.49931,2.50051,0.000104871,18.2687,19.1096,20.6154,21.6605,22.4075,22.9299,22.5984,23.3646,26.5442,25.6829,24,14,21,16,19,24,31,19,27,26
508.038,0.912459,0.00075661,4,23,0,-504.337,2.49931,2.5007,2.50026,2.49869,2.50018,2.50032,2.49851,2.49973,2.49995,2.50117,0.000116955,19.1272,20.1582,21.9375,23.0975,24.0506,24.6779,24.1881,25.2176,29.0574,28.0046,17,14,19,17,22,28,26,39,42,37
502.591,0.746208,0.00075661,3,7,0,-498.774,2.5005,2.50149,2.499,2.5005,2.50158,2.50045,2.49771,2.4995,2.50028,2.50246,0.000110262,18.6611,19.6018,21.1849,22.3058,23.165,23.7045,23.2365,24.1832,27.6565,26.7381,19,21,26,20,25,27,17,41,24,26
509.066,0.966993,0.00075661,3,7,0,-499.072,2.49933,2.49915,2.49967,2.49954,2.49926,2.50015,2.49904,2.50107,2.49933,2.50014,0.000116007,19.0576,20.0449,21.8203,22.9972,23.8963,24.533,24.0663,25.1028,28.8355,27.7877,20,16,24,24,15,17,24,18,26,21
504.363,0.771168,0.00075661,3,7,0,-502.29,2.49903,2.50135,2.49887,2.50042,2.50055,2.50003,2.50151,2.50247,2.50117,2.50036,0.000104815,18.2458,19.1453,20.61,21.648,22.4198,22.9285,22.59,23.4467,26.5828,25.6689,18,14,15,28,14,31,25,21,26,22
506.667,0.996901,0.00075661,3,7,0,-501.272,2.50141,2.50151,2.49945,2.5009,2.50139,2.49978,2.5011,2.49932,2.50066,2.50017,0.000115646,19.0707,20.0612,21.7759,22.9831,23.8971,24.4705,24.0648,25.0027,28.7968,27.7177,10,18,17,17,17,23,27,26,32,29
