lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00326443
# Diagonal elements of inverse mass matrix:
# 1.09543e-05, 1.08571e-05, 1.08561e-05, 1.09617e-05, 1.09387e-05, 1.08919e-05, 1.07597e-05, 1.09618e-05, 1.1088e-05, 1.09197e-05, 9.90113e-06
506.433,0.753325,0.00326443,8,511,0,-500.973,2.5,2.50011,2.5003,2.50022,2.49961,2.4987,2.50183,2.49992,2.50059,2.49981,0.000131416,20.2401,21.4388,23.5926,25.0409,26.1452,26.8841,26.4212,27.5974,32.3756,30.9939,26,27,29,23,25,24,36,38,31,26
510.146,0.989559,0.00326443,8,255,0,-505.185,2.50065,2.49896,2.50014,2.4993,2.5003,2.49978,2.50005,2.50078,2.4996,2.4999,0.000106578,18.4002,19.2448,20.8199,21.8336,22.6452,23.1677,22.792,23.6653,26.8911,25.9805,12,27,21,24,20,23,23,26,23,31
508.452,0.863624,0.00326443,8,255,0,-507.134,2.49971,2.50073,2.50001,2.50096,2.49982,2.50026,2.49967,2.49866,2.50055,2.49961,0.000124942,19.7343,20.8631,22.8304,24.1859,25.1846,25.8946,25.3799,26.4744,30.8533,29.5941,17,23,20,19,20,32,27,30,29,26
507.387,0.999979,0.00326443,8,511,0,-501.274,2.49976,2.50042,2.50008,2.4997,2.49993,2.49873,2.49994,2.4995,2.50175,2.50155,9.87433e-05,17.8357,18.6345,20.0146,20.9243,21.6288,22.0751,21.764,22.5104,25.4245,24.6141,22,22,16,23,22,18,31,19,23,29
505.536,0.983095,0.00326443,9,511,0,-497.158,2.50047,2.49949,2.5007,2.50094,2.50057,2.50118,2.50091,2.50057,2.49856,2.49776,0.000101477,18.038,18.8372,20.3042,21.2666,21.9893,22.4972,22.1379,22.9212,25.8635,25.0019,10,12,21,24,15,21,27,18,31,24
507.654,0.957347,0.00326443,8,511,0,-502.61,2.50066,2.501,2.50031,2.49915,2.49988,2.50041,2.49915,2.49991,2.50113,2.50158,9.74119e-05,17.7602,18.539,19.8857,20.7607,21.4608,21.9353,21.5773,22.3339,25.1584,24.3829,15,17,21,15,29,20,27,18,23,23
507.977,0.96616,0.00326443,8,255,0,-505.221,2.49971,2.50115,2.50028,2.49875,2.50039,2.5006,2.5004,2.49963,2.50111,2.50077,9.42961e-05,17.531,18.2948,19.576,20.4012,21.0864,21.5309,21.2123,21.8989,24.5819,23.8298,12,23,18,17,23,16,36,14,18,16
504.1,0.979172,0.00326443,8,255,0,-499.316,2.49818,2.50182,2.50086,2.50128,2.50115,2.49983,2.49902,2.49888,2.49955,2.49847,0.000108595,18.4984,19.4682,21.0473,22.1202,22.9316,23.4527,23.04,23.9189,27.296,26.3181,11,13,17,20,23,28,22,22,17,27
506.324,0.656946,0.00326443,8,255,0,-497.515,2.4995,2.50082,2.50086,2.50104,2.50071,2.50122,2.49923,2.50026,2.50065,2.49896,0.000128954,20.0383,21.228,23.3153,24.7255,25.8018,26.5546,25.9738,27.1869,31.7906,30.4302,31,19,19,17,27,23,25,29,38,38
505.72,0.999047,0.00326443,9,511,0,-502.796,2.49966,2.49826,2.49872,2.49914,2.50072,2.49869,2.49992,2.49974,2.49947,2.49979,8.72515e-05,17.0596,17.6979,18.8654,19.6361,20.2469,20.5956,20.3422,20.962,23.2897,22.6439,21,13,19,27,16,24,19,22,19,16
506.282,0.998172,0.00326443,8,511,0,-502.297,2.49919,2.49843,2.49993,2.49796,2.49959,2.49881,2.50072,2.49942,2.50006,2.50029,0.000118291,19.2238,20.2283,22.078,23.2502,24.2238,24.8402,24.4325,25.4202,29.3506,28.247,23,17,29,16,31,25,27,21,31,22
501.566,0.642007,0.00326443,8,255,0,-495.965,2.49942,2.49823,2.49866,2.49812,2.49981,2.50075,2.50055,2.49808,2.50081,2.49969,8.12244e-05,16.663,17.2445,18.3013,18.9787,19.5319,19.9012,19.6467,20.1568,22.2991,21.6921,22,17,15,13,17,18,22,29,29,18
506.108,0.905093,0.00326443,9,511,0,-497.381,2.49966,2.50108,2.50207,2.49969,2.50051,2.50018,2.4998,2.50112,2.49931,2.49962,0.000127645,19.9404,21.1142,23.1904,24.5155,25.601,26.3181,25.7896,26.9895,31.4404,30.1683,17,26,21,25,34,41,26,24,32,25
503.468,1,0.00326443,8,383,0,-501.339,2.50129,2.49856,2.49772,2.50013,2.4985,2.49973,2.50041,2.498,2.50071,2.50007,0.000114759,19.0033,19.9261,21.6416,22.854,23.7055,24.3388,23.9232,24.8324,28.6088,27.5407,23,18,21,28,18,23,28,16,33,28
507.95,0.999728,0.00326443,8,255,0,-500.374,2.49936,2.50098,2.49864,2.50008,2.49885,2.49936,2.50064,2.49898,2.49942,2.49938,0.000102867,18.115,18.9786,20.4045,21.4108,22.1297,22.6455,22.3134,23.0836,26.1547,25.2911,17,14,22,21,26,13,20,20,20,17
508.097,0.999982,0.00326443,9,511,0,-504.465,2.5006,2.49894,2.50143,2.50013,2.5011,2.50076,2.49927,2.50075,2.50051,2.50042,0.000103535,18.1842,18.9942,20.5303,21.4903,22.2658,22.7687,22.3706,23.2208,26.3134,25.4378,22,18,16,17,18,27,23,31,24,29
502.5,0.976073,0.00326443,8,255,0,-500.729,2.50072,2.49826,2.50204,2.49963,2.50015,2.50083,2.49991,2.50121,2.50091,2.50258,0.000117479,19.1929,20.1543,22.0344,23.1857,24.1232,24.7688,24.2965,25.3374,29.1988,28.1487,20,18,15,21,29,26,32,23,42,34
504.188,0.999941,0.00326443,8,255,0,-497.508,2.50063,2.49839,2.50148,2.49823,2.49845,2.50131,2.49975,2.50035,2.50098,2.50089,0.000100677,17.985,18.752,20.2385,21.1162,21.841,22.3917,22.0085,22.8022,25.7727,24.9382,19,18,21,22,26,20,24,25,25,15
505.035,0.996481,0.00326443,9,511,0,-498.763,2.49987,2.49949,2.50115,2.49874,2.49893,2.50024,2.50055,2.50269,2.50044,2.50072,0.000116293,19.0889,20.0765,21.8839,23.015,23.9282,24.5776,24.1432,25.1883,28.9291,27.8605,12,19,20,23,24,26,24,31,34,34
504.946,0.735956,0.00326443,9,511,0,-497.786,2.49992,2.50082,2.49852,2.50121,2.50128,2.50033,2.50016,2.49801,2.49881,2.49901,0.000119079,19.2965,20.3456,22.1344,23.4267,24.3761,24.9965,24.5322,25.5091,29.4862,28.3691,18,18,16,16,19,25,35,22,24,28
505.894,0.842059,0.00326443,9,511,0,-498.263,2.49901,2.49981,2.5009,2.50065,2.49891,2.49979,2.502,2.50022,2.50041,2.50148,0.000121789,19.4818,20.5633,22.4915,23.7642,24.7047,25.3949,24.9721,26.0005,30.1344,28.9926,15,22,25,24,34,27,28,31,27,23
507.404,0.923897,0.00326443,8,255,0,-499.43,2.50128,2.49893,2.50085,2.49873,2.49858,2.50051,2.49974,2.49976,2.4997,2.49908,0.000109733,18.6374,19.5071,21.1678,22.2018,23.0248,23.6303,23.2112,24.1101,27.5319,26.5478,30,21,18,28,20,22,22,19,31,22
506.538,0.977663,0.00326443,9,511,0,-502.379,2.49919,2.49946,2.49973,2.49884,2.49923,2.50087,2.49816,2.50084,2.50134,2.4997,0.000101465,18.014,18.8359,20.2832,21.2205,21.9583,22.4886,22.0755,22.9256,25.9334,25.0484,11,28,20,17,20,17,19,27,31,28
504.856,0.937281,0.00326443,8,255,0,-499.983,2.4981,2.50008,2.50002,2.4988,2.49872,2.50112,2.49834,2.50045,2.50135,2.49926,0.000103585,18.1423,19.02,20.5064,21.4677,22.2193,22.7836,22.3562,23.2211,26.3455,25.4174,16,15,18,23,21,18,24,21,20,25
508.156,0.980454,0.00326443,8,255,0,-499.097,2.49876,2.5011,2.49915,2.49951,2.49919,2.4994,2.50028,2.49945,2.49882,2.50007,0.0001158,19.0315,20.0662,21.7863,22.9705,23.8659,24.4842,24.067,25.0299,28.7767,27.7451,21,18,20,23,21,25,33,29,32,30
508.949,0.999885,0.00326443,9,511,0,-505.373,2.49947,2.49856,2.50098,2.49977,2.5013,2.49976,2.50043,2.49982,2.49998,2.49991,0.000109398,18.5798,19.4719,21.1349,22.1842,23.0426,23.5649,23.1817,24.0612,27.4711,26.5067,15,18,22,27,24,22,25,22,30,29
508.556,0.993548,0.00326443,8,511,0,-503.115,2.50011,2.50076,2.50014,2.50015,2.49813,2.49907,2.49941,2.50062,2.49948,2.50024,0.000112137,18.7895,19.7459,21.4099,22.5284,23.3383,23.941,23.5339,24.4947,28.0221,27.0367,17,18,23,26,25,16,19,19,20,25
506.695,0.883502,0.00326443,8,255,0,-502.509,2.50089,2.50125,2.49932,2.49954,2.50026,2.50034,2.49863,2.49933,2.5014,2.5,9.14378e-05,17.359,18.0733,19.2783,20.0998,20.7362,21.1572,20.822,21.5062,24.0722,23.3326,14,25,13,20,16,27,17,19,25,23
504.848,0.99905,0.00326443,8,255,0,-502.05,2.50192,2.50171,2.49946,2.50001,2.5009,2.49991,2.4998,2.49962,2.502,2.49984,0.000122031,19.5568,20.6237,22.4864,23.7803,24.7887,25.4349,24.9526,26.0241,30.2369,28.9949,18,18,25,16,28,18,26,25,26,24
504.016,0.999996,0.00326443,9,511,0,-497.12,2.50167,2.50024,2.49999,2.49905,2.5009,2.5015,2.49959,2.49853,2.50097,2.50212,9.95648e-05,17.9267,18.6972,20.0956,21.0052,21.7535,22.2462,21.8616,22.604,25.5602,24.7723,14,10,32,27,19,14,26,17,22,25
506.065,0.986761,0.00326443,8,255,0,-499.066,2.49994,2.49834,2.50039,2.49974,2.49768,2.50001,2.50003,2.50126,2.49974,2.4999,9.70455e-05,17.7223,18.4605,19.8506,20.7314,21.3681,21.8782,21.5497,22.3131,25.0551,24.2788,19,19,23,17,15,26,23,24,20,15
507.775,0.952843,0.00326443,8,255,0,-501.268,2.50008,2.50093,2.50036,2.50019,2.50165,2.50092,2.50081,2.49934,2.50139,2.49973,0.000108547,18.5301,19.4467,21.0315,22.0903,22.9369,23.4715,23.0748,23.9226,27.3363,26.3422,21,17,25,16,33,29,20,23,23,25
505.683,0.983587,0.00326443,8,255,0,-502.058,2.5006,2.50151,2.49948,2.49974,2.50153,2.50166,2.50065,2.49925,2.50162,2.50039,0.000109917,18.6381,19.573,21.1584,22.2467,23.1174,23.6838,23.2577,24.1253,27.6227,26.6176,24,19,17,20,26,19,24,18,33,20
504.173,0.897785,0.00326443,9,511,0,-498.151,2.49916,2.49987,2.49921,2.49857,2.49928,2.49971,2.50182,2.50023,2.50229,2.49915,0.000121601,19.4707,20.5479,22.4322,23.6904,24.6869,25.364,24.9399,25.9705,30.149,28.8864,17,22,24,23,27,19,26,27,25,27
508.44,0.991846,0.00326443,9,511,0,-500.624,2.50059,2.49959,2.50115,2.50107,2.4985,2.49944,2.50017,2.49909,2.50002,2.50006,0.000110241,18.6613,19.5628,21.2283,22.3159,23.0909,23.6775,23.2909,24.1703,27.645,26.6701,17,16,22,17,28,17,26,32,30,30
505.981,0.904931,0.00326443,8,511,0,-503.271,2.50066,2.49915,2.50227,2.50119,2.49911,2.50061,2.49938,2.49989,2.50009,2.49889,0.000118267,19.2503,20.2407,22.127,23.3222,24.2087,24.8811,24.3963,25.4283,29.3462,28.2025,22,19,18,30,25,39,25,21,28,24
507.553,0.947436,0.00326443,8,255,0,-500.786,2.50049,2.49972,2.50082,2.50157,2.4995,2.49888,2.49852,2.50028,2.50013,2.49944,0.000116956,19.1497,20.1385,21.9497,23.1642,24.0343,24.6424,24.1882,25.2317,29.0629,27.9564,24,15,20,21,30,26,23,28,26,24
508.526,0.950366,0.00326443,8,255,0,-505.671,2.50042,2.49991,2.50087,2.50149,2.49985,2.49909,2.49864,2.50027,2.50027,2.49951,0.000108456,18.53,19.4195,21.0328,22.1079,22.8835,23.4156,23.0125,23.9315,27.2875,26.3196,17,14,16,26,20,22,24,29,28,35
505.572,0.743992,0.00326443,8,255,0,-502.752,2.49977,2.49914,2.50083,2.50155,2.50074,2.49941,2.5005,2.5009,2.4994,2.49947,8.16426e-05,16.6958,17.2913,18.3797,19.0874,19.5977,19.9248,19.6939,20.2664,22.3371,21.752,19,20,17,15,20,24,19,22,15,20
505.209,0.990994,0.00326443,9,511,0,-502.423,2.50005,2.50077,2.49884,2.49837,2.4992,2.5006,2.49955,2.49923,2.5004,2.50045,0.000134556,20.488,21.7445,23.933,25.4286,26.616,27.4502,26.852,28.1227,33.1338,31.7135,19,22,20,27,30,33,31,17,39,29
509.555,0.999994,0.00326443,8,511,0,-503.94,2.50075,2.50048,2.5002,2.49985,2.50002,2.49957,2.49955,2.50131,2.49959,2.49907,0.000103826,18.2075,19.0476,20.5352,21.5186,22.2794,22.7816,22.4152,23.2759,26.3463,25.4564,13,20,28,22,29,27,28,20,25,28
506.825,0.945146,0.00326443,8,255,0,-504.033,2.49986,2.50097,2.50182,2.50038,2.50111,2.50067,2.50066,2.50012,2.49873,2.50109,0.000114831,18.9814,19.9803,21.7383,22.8688,23.7774,24.3722,23.9393,24.8961,28.5676,27.5828,19,18,16,25,29,25,16,25,28,24
509.134,0.880299,0.00326443,9,511,0,-501.013,2.50047,2.49943,2.49961,2.49989,2.49854,2.5003,2.4987,2.49961,2.50042,2.49996,0.000109983,18.6405,19.5379,21.168,22.2581,23.0573,23.6609,23.2212,24.144,27.603,26.6185,19,21,26,15,26,20,23,27,25,33
505.188,0.998221,0.00326443,8,511,0,-502.798,2.49822,2.49898,2.49996,2.50097,2.49876,2.49969,2.49837,2.50174,2.49957,2.49952,0.000108244,18.474,19.3836,20.9911,22.0706,22.8303,23.3997,22.9775,23.9349,27.2254,26.28,22,14,18,15,21,36,21,20,19,26
507.305,0.966996,0.00326443,8,255,0,-499.449,2.49893,2.4989,2.49977,2.50092,2.49897,2.49996,2.49811,2.50071,2.49984,2.49958,0.000110215,18.6285,19.547,21.1961,22.3094,23.0983,23.686,23.2391,24.2054,27.6345,26.6524,18,24,18,22,22,27,29,25,39,19
508.258,0.978154,0.00326443,9,511,0,-504.738,2.49997,2.50145,2.49906,2.49976,2.50008,2.49981,2.50171,2.49975,2.50003,2.50048,0.000101083,18.0015,18.8424,20.2309,21.1957,21.9283,22.4132,22.1044,22.8463,25.8261,25.0001,12,22,10,18,26,16,24,23,23,28
509.315,0.999918,0.00326443,8,511,0,-505.504,2.49969,2.50059,2.49872,2.50029,2.49971,2.49959,2.50043,2.50015,2.50044,2.50124,0.000113573,18.886,19.8649,21.5344,22.7096,23.571,24.1618,23.7575,24.7026,28.3501,27.3414,16,17,21,23,18,25,31,18,29,30
507.992,0.948371,0.00326443,8,255,0,-504.387,2.50062,2.50002,2.49979,2.50142,2.49938,2.50109,2.50023,2.49907,2.50112,2.50094,0.000113006,18.8623,19.8053,21.4961,22.6646,23.4858,24.1155,23.6738,24.5892,28.2502,27.2235,18,22,22,19,29,30,24,25,20,27
504.811,0.959458,0.00326443,8,255,0,-501.345,2.50137,2.50069,2.50036,2.49977,2.50048,2.49865,2.49987,2.49764,2.50145,2.5009,0.000116382,19.1241,20.1084,21.8765,23.05,23.9778,24.5519,24.1395,25.0753,28.9776,27.8834,17,25,18,29,26,23,26,27,26,32
506.914,0.906839,0.00326443,8,255,0,-500.456,2.49815,2.50124,2.50021,2.49983,2.49948,2.50009,2.49963,2.50054,2.49876,2.50045,0.00012347,19.592,20.7421,22.6668,23.9643,24.9615,25.6614,25.1603,26.2823,30.463,29.3109,18,25,24,29,29,16,18,24,31,16
502.332,0.981493,0.00326443,8,255,0,-495.53,2.50153,2.50046,2.50044,2.50028,2.50246,2.49839,2.50108,2.5021,2.49985,2.49888,0.00011404,18.9549,19.9022,21.6222,22.7674,23.7003,24.2008,23.8382,24.823,28.4318,27.3676,24,16,27,16,26,22,18,21,39,22
502.298,0.955949,0.00326443,8,511,0,-496.045,2.49987,2.49985,2.49831,2.50069,2.49858,2.50212,2.49953,2.49779,2.50158,2.50101,0.000104603,18.2461,19.099,20.5765,21.6285,22.3481,22.947,22.5173,23.3064,26.5515,25.6469,21,9,23,21,19,29,19,23,29,28
509.799,0.984775,0.00326443,8,255,0,-500.561,2.50033,2.49899,2.5008,2.50075,2.50056,2.4993,2.50033,2.49972,2.49957,2.4996,0.000106686,18.402,19.2544,20.8449,21.8783,22.6651,23.1717,22.8128,23.6561,26.9118,25.9926,19,16,21,22,22,20,18,26,19,28
504.545,0.945118,0.00326443,8,255,0,-502.818,2.49828,2.5005,2.49922,2.49949,2.49925,2.50117,2.50174,2.50107,2.49847,2.50095,9.88861e-05,17.8193,18.6474,20.0117,20.9364,21.6321,22.1481,21.8215,22.5659,25.3681,24.6243,19,20,14,22,17,30,20,16,25,32
507.009,0.999405,0.00326443,8,255,0,-502.162,2.49905,2.50038,2.49926,2.49989,2.49983,2.50115,2.50112,2.50044,2.49872,2.50157,0.000117442,19.1582,20.1939,21.9693,23.1869,24.1102,24.7711,24.3207,25.312,29.127,28.1131,25,27,24,22,23,33,30,31,33,29
505.797,0.959403,0.00326443,8,255,0,-502.519,2.49814,2.49901,2.49911,2.50006,2.4999,2.49997,2.50158,2.4991,2.4993,2.50095,0.000122277,19.5015,20.5899,22.5063,23.8138,24.7994,25.4743,25.0333,26.0503,30.2105,29.0778,20,16,20,21,15,28,26,21,27,28
509.016,0.990986,0.00326443,8,255,0,-503.749,2.50046,2.49985,2.50019,2.50028,2.50118,2.49994,2.50087,2.50065,2.49947,2.49923,0.000121359,19.4778,20.5261,22.4268,23.6994,24.699,25.3328,24.8808,25.9421,30.0099,28.8391,17,21,10,22,22,24,24,21,21,28
505.685,0.987665,0.00326443,8,511,0,-499.227,2.50224,2.49985,2.50043,2.50016,2.50049,2.49941,2.49907,2.50075,2.5006,2.49807,0.00011656,19.154,20.1068,21.8976,23.0814,24.0028,24.5967,24.1454,25.1813,28.991,27.8397,19,20,29,25,30,30,33,21,23,22
507.087,0.987701,0.00326443,8,511,0,-502.164,2.49937,2.50026,2.49909,2.49864,2.49984,2.50024,2.50043,2.49943,2.50009,2.50211,9.82702e-05,17.7963,18.5936,19.9473,20.848,21.5673,22.0454,21.7141,22.4427,25.2932,24.5452,16,17,21,28,19,26,17,21,22,28
501.493,0.965941,0.00326443,8,511,0,-498.726,2.49913,2.50057,2.49964,2.49915,2.49737,2.49987,2.50102,2.49935,2.49909,2.50293,0.000116521,19.0916,20.118,21.876,23.0531,23.9226,24.6023,24.1869,25.1401,28.939,27.9674,14,24,16,22,15,21,21,29,38,24
508.863,0.997882,0.00326443,8,255,0,-498.748,2.49919,2.49976,2.49943,2.49889,2.50034,2.50062,2.49921,2.49866,2.50008,2.4995,0.000105674,18.3094,19.1856,20.7108,21.7168,22.5274,23.0612,22.6522,23.4828,26.7238,25.8038,27,17,27,23,23,22,21,7,29,24
506.407,0.932421,0.00326443,8,255,0,-502.142,2.50073,2.50074,2.50132,2.49904,2.50071,2.49876,2.49984,2.50093,2.49927,2.49843,9.83217e-05,17.824,18.6067,19.9969,20.8622,21.5927,22.0197,21.7079,22.4835,25.282,24.4639,16,18,12,17,27,23,16,23,25,26
505.688,0.9715,0.00326443,9,511,0,-500.486,2.49954,2.50072,2.49976,2.50166,2.50122,2.50004,2.50018,2.499,2.49893,2.50202,9.96753e-05,17.8961,18.7149,20.1021,21.0727,21.7744,22.2287,21.8888,22.63,25.5289,24.7892,14,17,19,22,21,17,21,33,28,30
507.765,0.924853,0.00326443,8,255,0,-503.258,2.49997,2.49949,2.49976,2.49904,2.49971,2.50024,2.49917,2.50017,2.50054,2.49782,0.00010021,17.9408,18.7349,20.1563,21.0793,21.8091,22.305,21.9355,22.7321,25.6721,24.7794,21,21,12,22,28,25,18,12,26,25
508.952,0.990621,0.00326443,8,255,0,-505.502,2.4994,2.50056,2.50107,2.50121,2.49985,2.49923,2.50001,2.50066,2.50035,2.50021,0.000118493,19.2427,20.2891,22.1254,23.3517,24.2584,24.8807,24.4441,25.4836,29.4033,28.285,27,20,14,15,24,18,28,28,28,24
508.099,0.997465,0.00326443,8,255,0,-505.149,2.5013,2.49935,2.50056,2.50005,2.50084,2.50036,2.49977,2.50149,2.49939,2.49954,0.000119032,19.3196,20.3115,22.1742,23.3937,24.3587,24.9902,24.5159,25.5905,29.493,28.3747,17,18,20,18,27,28,21,19,29,32
503.408,0.999541,0.00326443,8,255,0,-497.373,2.4996,2.49764,2.50092,2.5017,2.4986,2.50017,2.50034,2.50017,2.50033,2.50197,0.000118398,19.2397,20.2217,22.1118,23.351,24.2149,24.89,24.4387,25.4562,29.3821,28.3159,18,20,18,27,26,29,26,29,21,22
503.281,0.98274,0.00326443,8,255,0,-497.074,2.49875,2.49885,2.50032,2.50252,2.49847,2.50101,2.49887,2.49913,2.49982,2.5009,0.000120011,19.3434,20.3869,22.2783,23.5776,24.4399,25.1546,24.6351,25.6863,29.7213,28.6116,17,17,21,28,17,22,25,27,30,39
505.354,0.830357,0.00326443,8,255,0,-497.13,2.49911,2.50095,2.5008,2.50192,2.49829,2.49985,2.49888,2.50034,2.50095,2.49939,0.000119032,19.2774,20.344,22.1796,23.4375,24.2968,24.9774,24.494,25.5612,29.5391,28.3706,21,25,15,23,23,26,28,25,38,21
505.112,0.984031,0.00326443,9,511,0,-496.84,2.5009,2.49907,2.49922,2.4981,2.50171,2.50013,2.50114,2.49967,2.49903,2.5006,9.4944e-05,17.5959,18.3079,19.6192,20.4603,21.1939,21.6051,21.3088,21.9881,24.6493,23.9357,19,25,22,20,21,25,35,26,22,23
502.514,0.999595,0.00326443,8,511,0,-495.156,2.50212,2.49841,2.49894,2.50096,2.4995,2.50219,2.49875,2.50057,2.49962,2.50144,0.000108161,18.5403,19.3656,20.961,22.0605,22.8362,23.4465,22.9753,23.8946,27.2098,26.315,17,14,16,20,23,27,29,23,27,21
507.36,0.972949,0.00326443,8,255,0,-500.249,2.49866,2.50072,2.5008,2.49867,2.49993,2.49886,2.5005,2.49991,2.5006,2.49866,0.00010547,18.2851,19.1871,20.7178,21.6878,22.4913,22.9923,22.6543,23.4822,26.6971,25.7447,12,19,17,18,25,26,20,19,28,20
506.342,0.966709,0.00326443,8,511,0,-502.075,2.50233,2.50107,2.50034,2.50123,2.49968,2.49975,2.49894,2.50021,2.50002,2.50104,0.000105992,18.3894,19.2369,20.7628,21.8057,22.5542,23.0854,22.6884,23.5658,26.7853,25.902,15,23,16,33,25,15,27,17,24,23
501.869,0.845694,0.00326443,8,255,0,-495.019,2.50156,2.50236,2.50024,2.50237,2.49979,2.49895,2.49949,2.499,2.49943,2.50053,0.000126634,19.9006,21.0496,23.0307,24.4457,25.4328,26.126,25.6288,26.7636,31.2089,29.9797,10,15,23,24,26,28,24,29,39,34
507.396,0.954444,0.00326443,8,255,0,-497.917,2.5007,2.49986,2.49902,2.50088,2.49902,2.49845,2.50133,2.50008,2.49963,2.49975,9.78657e-05,17.7921,18.5539,19.9053,20.8484,21.4991,21.9523,21.682,22.4008,25.2057,24.417,16,17,22,22,19,19,22,21,24,17
504.671,0.91728,0.00326443,8,255,0,-501.137,2.49934,2.5002,2.49886,2.5008,2.4981,2.50059,2.50123,2.50026,2.49963,2.49833,8.89367e-05,17.1656,17.8612,19.0286,19.8511,20.3928,20.8457,20.5715,21.1938,23.587,22.8832,15,14,25,25,15,18,17,28,18,27
504.282,0.986295,0.00326443,8,511,0,-497.232,2.49945,2.49683,2.49904,2.49932,2.49997,2.5,2.49906,2.49981,2.49968,2.50074,0.000120875,19.4217,20.4216,22.3466,23.614,24.5997,25.2604,24.7652,25.8422,29.9086,28.7832,15,23,23,25,28,26,21,34,37,32
507.329,0.999992,0.00326443,8,511,0,-499.174,2.50059,2.49996,2.50027,2.50178,2.49986,2.49991,2.50055,2.50051,2.49842,2.50101,9.75241e-05,17.7666,18.5285,19.8961,20.8283,21.4744,21.9392,21.6217,22.3629,25.1113,24.3886,18,22,11,24,22,24,21,14,25,22
506.998,0.73032,0.00326443,8,255,0,-499.523,2.50065,2.5,2.50078,2.50217,2.50004,2.50023,2.50069,2.50052,2.49844,2.50064,0.000108275,18.5212,19.4059,21.0116,22.1009,22.8636,23.4168,23.0353,23.9103,27.2008,26.3152,14,14,23,30,24,23,19,19,27,27
505.945,0.937726,0.00326443,8,511,0,-498.212,2.50055,2.50021,2.50063,2.50108,2.50022,2.50153,2.50083,2.50064,2.49761,2.50058,0.000110087,18.6495,19.5618,21.2007,22.2973,23.11,23.7049,23.285,24.1844,27.5469,26.6547,14,34,20,21,28,25,20,24,23,30
506.058,0.99872,0.00326443,9,511,0,-499.862,2.49851,2.49991,2.49854,2.49901,2.50056,2.49851,2.4994,2.49867,2.50028,2.49902,0.000106496,18.3549,19.2564,20.7779,21.8175,22.6401,23.1268,22.7662,23.6035,26.8929,25.9424,23,26,18,26,23,16,31,19,32,30
506.388,0.991498,0.00326443,9,511,0,-501.756,2.49973,2.50065,2.49832,2.49919,2.4988,2.49862,2.50086,2.4988,2.50095,2.50015,0.000108434,18.5156,19.432,20.9768,22.0546,22.8565,23.4016,23.0607,23.893,27.3016,26.3323,15,14,25,19,14,27,28,22,20,35
505.434,0.909999,0.00326443,8,255,0,-499.231,2.50047,2.49904,2.49981,2.5011,2.50029,2.49966,2.49956,2.50173,2.49812,2.49822,0.000107655,18.4735,19.3358,20.926,22.0025,22.7871,23.3161,22.9255,23.8472,27.0673,26.1363,15,23,18,19,18,26,24,24,20,28
508.87,0.991625,0.00326443,8,255,0,-503.066,2.50065,2.49942,2.49971,2.49974,2.50025,2.50046,2.49949,2.49923,2.50182,2.50021,0.000110832,18.7052,19.6092,21.2608,22.3585,23.211,23.7864,23.3559,24.2628,27.8168,26.7865,20,25,28,21,20,31,22,27,40,30
509.237,0.941144,0.00326443,9,511,0,-504.686,2.49955,2.50062,2.50031,2.50003,2.49983,2.49947,2.50075,2.50051,2.49832,2.50003,0.000113233,18.8586,19.8365,21.5318,22.6612,23.5274,24.1094,23.7177,24.6593,28.2186,27.2425,23,18,26,28,17,18,26,24,39,28
503.669,0.999998,0.00326443,8,255,0,-501.448,2.50064,2.49804,2.50014,2.49963,2.49877,2.50187,2.49862,2.50079,2.5006,2.49813,0.000112124,18.7985,19.6913,21.4084,22.5149,23.3515,24.0062,23.5135,24.4966,28.0508,26.9772,18,19,24,21,15,18,27,22,25,26
500.146,0.994653,0.00326443,8,255,0,-495.355,2.50178,2.49833,2.5013,2.50061,2.49893,2.50191,2.49736,2.49936,2.49966,2.49838,0.000110937,18.7338,19.5967,21.3059,22.3909,23.1946,23.836,23.3206,24.2817,27.7783,26.7573,19,20,18,21,17,25,18,24,26,18
506.468,0.999887,0.00326443,8,255,0,-494.332,2.50102,2.50035,2.50194,2.49899,2.50095,2.49927,2.49879,2.49927,2.50026,2.49908,0.000105835,18.3541,19.2102,20.7795,21.7381,22.5622,23.0523,22.664,23.5206,26.7605,25.8224,18,23,22,23,25,27,15,12,34,32
504.962,0.940398,0.00326443,9,511,0,-499.603,2.49889,2.50007,2.49769,2.50103,2.49902,2.50051,2.5014,2.50017,2.5003,2.50106,9.61169e-05,17.6404,18.4188,19.705,20.6527,21.2816,21.7668,21.462,22.1604,24.8967,24.1471,22,22,20,29,11,25,18,24,31,23
