# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 1.65018e-13
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 5.05447e-05
-2.75913e+17,1,1.65018e-13,2,3,0,2.75924e+17,1.44522,0.00518521,2.12215e+09,2.04579e+10,8.87156e+11,9.34043e+12,5.25113e+13,1.63463e+14,7.27986e+13,4.37808e+14,2.32324e+17,4.2852e+16,0,0,0,0,0,0,0,0,0,0
-2.75867e+17,1,1.65018e-13,3,7,0,2.75913e+17,1.44522,0.00518519,2.12197e+09,2.0456e+10,8.87056e+11,9.33928e+12,5.25044e+13,1.63441e+14,7.2789e+13,4.37747e+14,2.32285e+17,4.28452e+16,0,0,0,0,0,0,0,0,0,0
-2.75864e+17,1,1.65018e-13,1,1,0,2.75867e+17,1.44522,0.00518519,2.12196e+09,2.04558e+10,8.87049e+11,9.33921e+12,5.2504e+13,1.6344e+14,7.27884e+13,4.37743e+14,2.32283e+17,4.28448e+16,0,0,0,0,0,0,0,0,0,0
-2.75862e+17,1,1.65018e-13,1,1,0,2.75864e+17,1.44522,0.00518519,2.12195e+09,2.04557e+10,8.87043e+11,9.33914e+12,5.25036e+13,1.63439e+14,7.27878e+13,4.37739e+14,2.3228e+17,4.28444e+16,0,0,0,0,0,0,0,0,0,0
-2.75816e+17,1,1.65018e-13,3,7,0,2.75862e+17,1.44522,0.00518517,2.12176e+09,2.04537e+10,8.86943e+11,9.33799e+12,5.24967e+13,1.63417e+14,7.27782e+13,4.37678e+14,2.32242e+17,4.28375e+16,0,0,0,0,0,0,0,0,0,0
-2.75813e+17,1,1.65018e-13,1,1,0,2.75816e+17,1.44522,0.00518516,2.12175e+09,2.04536e+10,8.86937e+11,9.33792e+12,5.24963e+13,1.63415e+14,7.27776e+13,4.37674e+14,2.32239e+17,4.28371e+16,0,0,0,0,0,0,0,0,0,0
-2.7581e+17,1,1.65018e-13,1,1,0,2.75813e+17,1.44522,0.00518516,2.12174e+09,2.04535e+10,8.86931e+11,9.33784e+12,5.24959e+13,1.63414e+14,7.2777e+13,4.3767e+14,2.32237e+17,4.28367e+16,0,0,0,0,0,0,0,0,0,0
-2.75807e+17,1,1.65018e-13,1,1,0,2.7581e+17,1.44522,0.00518516,2.12173e+09,2.04534e+10,8.86924e+11,9.33777e+12,5.24955e+13,1.63412e+14,7.27764e+13,4.37667e+14,2.32235e+17,4.28363e+16,0,0,0,0,0,0,0,0,0,0
-2.75805e+17,1,1.65018e-13,1,1,0,2.75807e+17,1.44522,0.00518516,2.12172e+09,2.04532e+10,8.86918e+11,9.3377e+12,5.2495e+13,1.63411e+14,7.27758e+13,4.37663e+14,2.32232e+17,4.28358e+16,0,0,0,0,0,0,0,0,0,0
-2.75793e+17,1,1.65018e-13,2,3,0,2.75805e+17,1.44522,0.00518515,2.12167e+09,2.04527e+10,8.86893e+11,9.33741e+12,5.24933e+13,1.63405e+14,7.27734e+13,4.37648e+14,2.32222e+17,4.28341e+16,0,0,0,0,0,0,0,0,0,0
-2.7579e+17,1,1.65018e-13,1,1,0,2.75793e+17,1.44522,0.00518515,2.12166e+09,2.04526e+10,8.86887e+11,9.33734e+12,5.24929e+13,1.63404e+14,7.27728e+13,4.37644e+14,2.3222e+17,4.28337e+16,0,0,0,0,0,0,0,0,0,0
-2.75062e+17,1,1.65018e-13,5,31,0,2.7579e+17,1.44522,0.00518479,2.11873e+09,2.04211e+10,8.85291e+11,9.31902e+12,5.23836e+13,1.63051e+14,7.26197e+13,4.36669e+14,2.31602e+17,4.27248e+16,0,0,0,0,0,0,0,0,0,0
-2.75017e+17,1,1.65018e-13,3,7,0,2.75062e+17,1.44522,0.00518477,2.11854e+09,2.04192e+10,8.85191e+11,9.31788e+12,5.23768e+13,1.63029e+14,7.26102e+13,4.36608e+14,2.31564e+17,4.2718e+16,0,0,0,0,0,0,0,0,0,0
-2.74971e+17,1,1.65018e-13,3,7,0,2.75017e+17,1.44522,0.00518475,2.11836e+09,2.04172e+10,8.85092e+11,9.31674e+12,5.237e+13,1.63007e+14,7.26006e+13,4.36547e+14,2.31525e+17,4.27112e+16,0,0,0,0,0,0,0,0,0,0
-2.74968e+17,1,1.65018e-13,1,1,0,2.74971e+17,1.44522,0.00518475,2.11835e+09,2.04171e+10,8.85086e+11,9.31667e+12,5.23696e+13,1.63006e+14,7.26e+13,4.36544e+14,2.31523e+17,4.27108e+16,0,0,0,0,0,0,0,0,0,0
-1.49325e+17,1,1.65018e-13,9,511,0,2.74968e+17,1.44522,0.005102,1.53876e+09,1.43041e+10,5.83884e+11,5.91951e+12,3.23696e+13,9.89444e+13,4.46407e+13,2.60848e+14,1.25161e+17,2.37207e+16,0,0,0,0,0,0,0,0,0,0
-1.49324e+17,1,1.65018e-13,1,1,0,1.49325e+17,1.44522,0.005102,1.53875e+09,1.43041e+10,5.83882e+11,5.91949e+12,3.23695e+13,9.89439e+13,4.46405e+13,2.60847e+14,1.2516e+17,2.37206e+16,0,0,0,0,0,0,0,0,0,0
-1.49271e+17,1,1.65018e-13,4,15,0,1.49324e+17,1.44522,0.00510195,1.53846e+09,1.43011e+10,5.83739e+11,5.91791e+12,3.23603e+13,9.89149e+13,4.46278e+13,2.60768e+14,1.25115e+17,2.37124e+16,0,0,0,0,0,0,0,0,0,0
-1.4927e+17,1,1.65018e-13,1,1,0,1.49271e+17,1.44522,0.00510195,1.53846e+09,1.43011e+10,5.83737e+11,5.91789e+12,3.23602e+13,9.89145e+13,4.46276e+13,2.60767e+14,1.25114e+17,2.37123e+16,0,0,0,0,0,0,0,0,0,0
-1.49267e+17,1,1.65018e-13,2,3,0,1.4927e+17,1.44522,0.00510195,1.53844e+09,1.43009e+10,5.83728e+11,5.91779e+12,3.23596e+13,9.89127e+13,4.46268e+13,2.60762e+14,1.25112e+17,2.37118e+16,0,0,0,0,0,0,0,0,0,0
-1.49266e+17,1,1.65018e-13,1,1,0,1.49267e+17,1.44522,0.00510195,1.53844e+09,1.43008e+10,5.83726e+11,5.91777e+12,3.23595e+13,9.89122e+13,4.46266e+13,2.60761e+14,1.25111e+17,2.37117e+16,0,0,0,0,0,0,0,0,0,0
-1.48415e+17,1,1.65018e-13,6,63,0,1.49266e+17,1.44522,0.00510117,1.53384e+09,1.42532e+10,5.81455e+11,5.89267e+12,3.22139e+13,9.84507e+13,4.44237e+13,2.59506e+14,1.24392e+17,2.35814e+16,0,0,0,0,0,0,0,0,0,0
-1.48414e+17,1,1.65018e-13,1,1,0,1.48415e+17,1.44522,0.00510117,1.53383e+09,1.42532e+10,5.81453e+11,5.89265e+12,3.22138e+13,9.84502e+13,4.44235e+13,2.59504e+14,1.24391e+17,2.35812e+16,0,0,0,0,0,0,0,0,0,0
-1.484e+17,1,1.65018e-13,3,7,0,1.48414e+17,1.44522,0.00510116,1.53376e+09,1.42524e+10,5.81418e+11,5.89226e+12,3.22115e+13,9.84431e+13,4.44204e+13,2.59485e+14,1.2438e+17,2.35792e+16,0,0,0,0,0,0,0,0,0,0
