# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:22:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/xdtvvd3o.json
# init = 2 (Default)
# random
#   seed = 61061
# output
#   file = /home/lab5/output/code2-20230416112222_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00347199
# Diagonal elements of inverse mass matrix:
# 1.11568e-05, 9.90112e-06
503.511,0.9969,0.00347199,1,3,0,-502.198,1.89935,0.000206609,14.8422,16.2447,18.8775,20.7339,22.2106,23.2387,22.5016,24.1691,31.0336,29.0122,14,16,15,15,20,25,24,24,33,28
502.869,0.870325,0.00347199,2,3,0,-502.662,1.89935,0.000218038,15.5123,17.063,19.9939,22.0743,23.7367,24.8976,24.065,25.9507,33.7853,31.4672,15,23,18,20,26,27,32,29,34,37
503.548,0.929406,0.00347199,5,63,0,-501.926,1.8995,0.000201863,14.5748,15.919,18.4353,20.2046,21.6095,22.5862,21.886,23.4693,29.9625,28.0543,9,20,12,17,18,22,13,21,24,35
501.546,0.646769,0.00347199,1,3,0,-501.229,1.8995,0.000182687,13.5342,14.659,16.7411,18.1888,19.3297,20.1187,19.5534,20.8293,25.9822,24.48,20,24,12,15,13,24,27,21,26,37
503.144,0.993492,0.00347199,4,19,0,-501.52,1.89945,0.00019523,14.2054,15.4705,17.8297,19.4822,20.7909,21.6991,21.0482,22.5191,28.5196,26.761,15,16,24,21,17,21,23,15,27,28
503.169,0.981706,0.00347199,7,175,0,-502.762,1.90034,0.000216569,15.4397,16.9723,19.8664,21.9189,23.558,24.7023,23.8817,25.7399,33.4513,31.1711,20,19,14,30,17,18,23,28,39,34
503.167,0.984569,0.00347199,2,3,0,-502.903,1.90035,0.00019412,14.1573,15.4107,17.7465,19.3815,20.6757,21.5736,20.9301,22.3842,28.3107,26.5746,10,17,16,17,19,9,22,15,30,22
502.563,0.949881,0.00347199,7,175,0,-501.107,1.89985,0.000188426,13.8425,15.0306,17.2373,18.7767,19.9926,20.8349,20.2314,21.5943,27.1242,25.5082,15,11,17,19,23,27,17,23,24,28
503.718,0.998304,0.00347199,1,3,0,-502.591,1.89985,0.000204134,14.7085,16.0809,18.6536,20.4649,21.9045,22.9059,22.188,23.8118,30.4834,28.5209,13,11,14,18,26,29,20,21,24,24
503.666,0.985115,0.00347199,7,163,0,-503.47,1.90014,0.000209459,15.0185,16.4581,19.1651,21.0771,22.5997,23.6605,22.8999,24.6211,31.7233,29.6294,17,18,15,26,15,30,16,22,27,29
502.98,0.937251,0.00347199,7,163,0,-502.744,1.89951,0.000217844,15.5031,17.0515,19.9776,22.0544,23.7137,24.8725,24.0414,25.9236,33.742,31.4289,7,16,15,23,23,27,23,37,27,25
503.242,0.99844,0.00347199,7,163,0,-502.765,1.9004,0.000215495,15.3767,16.8952,19.7606,21.7916,23.4129,24.5443,23.7329,25.5701,33.1875,30.936,24,23,18,32,20,28,16,20,28,34
503.654,0.975999,0.00347199,2,3,0,-503.09,1.9004,0.000203715,14.6927,16.0607,18.6244,20.4291,21.863,22.8605,22.1454,23.7627,30.4052,28.4515,18,12,15,17,14,17,21,24,29,33
502.856,0.99241,0.00347199,7,219,0,-500.805,1.89875,0.000201279,14.5311,15.8671,18.3675,20.125,21.5201,22.4899,21.7947,23.3667,29.8104,27.9171,8,18,23,12,17,14,24,33,28,25
503.177,0.999918,0.00347199,6,91,0,-502.314,1.89901,0.00020205,14.5782,15.9239,18.4435,20.2154,21.6224,22.6006,21.8994,23.4851,29.9895,28.0778,13,12,21,18,23,23,31,34,34,33
501.481,0.762556,0.00347199,2,3,0,-500.867,1.89902,0.000184541,13.6249,14.7692,16.8897,18.3657,19.5297,20.3352,19.7581,21.0609,26.33,24.7927,15,21,20,20,24,22,27,20,40,28
503.248,0.957765,0.00347199,4,27,0,-500.68,1.89908,0.000209159,14.9851,16.4194,19.1159,21.0201,22.5363,23.5926,22.8352,24.5491,31.6189,29.5348,16,12,9,17,21,28,26,26,30,40
503.736,0.999939,0.00347199,7,135,0,-503.18,1.90006,0.00020482,14.7506,16.1317,18.7219,20.5463,21.9966,23.0057,22.2822,23.9186,30.6456,28.6662,23,18,17,14,22,22,20,31,22,19
503.701,0.996033,0.00347199,7,183,0,-503.641,1.89991,0.000202718,14.6291,15.9842,18.5223,20.3079,21.7261,22.7124,22.0054,23.6042,30.166,28.2369,15,14,13,29,20,20,16,24,27,26
502.988,0.862019,0.00347199,7,151,0,-501.549,1.90115,0.000200112,14.5004,15.8256,18.3038,20.0446,21.4258,22.3857,21.6977,23.2532,29.6238,27.753,8,19,23,15,16,31,21,29,31,33
503.633,0.999922,0.00347199,7,147,0,-502.299,1.90047,0.000205844,14.8152,16.2096,18.8263,20.6705,22.1371,23.1578,22.426,24.0815,30.8926,28.8875,9,16,17,25,24,24,23,27,24,34
502.221,0.712099,0.00347199,1,3,0,-501.902,1.90048,0.000223628,15.8688,17.4979,20.5869,22.7868,24.5485,25.7807,24.8968,26.8997,35.2585,32.7795,10,24,18,24,26,24,21,26,38,28
502.412,0.999545,0.00347199,6,107,0,-500.052,1.90162,0.000202114,14.62,15.97,18.4978,20.2754,21.687,22.6685,21.9649,23.5559,30.0823,28.1641,15,20,15,15,15,30,28,24,26,31
501.565,0.790777,0.00347199,2,3,0,-500.953,1.90163,0.000219645,15.6445,17.2205,20.202,22.3204,24.0142,25.1975,24.3488,26.2714,34.2693,31.9013,13,15,16,12,26,17,10,30,32,37
501.684,1,0.00347199,1,1,0,-501.419,1.90163,0.000218626,15.583,17.1452,20.0988,22.1961,23.8723,25.0431,24.2034,26.1053,34.0107,31.671,16,12,16,25,18,30,36,31,34,35
500.787,0.783695,0.00347199,1,1,0,-500.696,1.90163,0.000224925,15.9668,17.616,20.7454,22.9758,24.7628,26.0131,25.1162,27.1489,35.641,33.1211,15,17,24,24,13,30,26,32,35,40
500.97,1,0.00347199,5,39,0,-499.941,1.90181,0.000221798,15.7779,17.3838,20.4255,22.5894,24.321,25.5315,24.6632,26.6305,34.8284,32.3989,22,19,14,17,20,24,19,21,28,32
503.208,0.978033,0.00347199,7,179,0,-497.322,1.89984,0.000216612,15.4346,16.967,19.8608,21.9132,23.5522,24.6964,23.8758,25.734,33.4454,31.1651,12,15,20,26,25,26,33,33,40,37
501.79,0.98324,0.00347199,7,135,0,-501.298,1.89836,0.000193859,14.1149,15.3628,17.6879,19.3153,20.6033,21.4968,20.8565,22.3034,28.1996,26.4726,10,9,12,19,21,19,18,17,31,23
501.347,0.905737,0.00347199,1,1,0,-501.272,1.89835,0.000189855,13.8982,15.1005,17.3355,18.896,20.1292,20.9837,20.3714,21.7545,27.3727,25.7299,16,16,18,11,20,19,12,16,30,15
500.277,0.791457,0.00347199,1,1,0,-500.227,1.89835,0.000182755,13.5223,14.6465,16.7277,18.1748,19.3152,20.1039,19.5389,20.8143,25.9656,24.4638,17,11,23,24,17,23,27,24,23,31
501.515,0.99266,0.00347199,4,27,0,-499.909,1.89845,0.000189976,13.906,15.1098,17.3476,18.9103,20.1452,21.001,20.3878,21.7729,27.3998,25.7544,15,12,20,17,16,18,23,20,24,22
501.9,0.865682,0.00347199,2,3,0,-499.767,1.89843,0.000217522,15.4672,17.0096,19.9238,21.9918,23.6439,24.7975,23.9702,25.8438,33.6252,31.3233,16,24,18,19,26,28,14,19,29,32
502.472,0.998423,0.00347199,5,63,0,-501.195,1.89876,0.000194795,14.1718,15.431,17.7786,19.4226,20.7242,21.6274,20.9801,22.4429,28.4081,26.6602,18,10,21,24,21,16,24,22,22,21
503.523,0.994463,0.00347199,7,219,0,-501.791,1.89962,0.00021135,15.1207,16.5838,19.3381,21.2856,22.8377,23.9196,23.1438,24.8996,32.1556,30.0147,15,17,16,24,24,24,27,22,34,32
503.647,0.996454,0.00347199,7,199,0,-501.683,1.90039,0.000203089,14.657,16.0173,18.5657,20.3589,21.7833,22.7741,22.0638,23.67,30.2636,28.3248,17,19,20,25,19,21,22,20,29,26
503.518,0.946104,0.00347199,7,175,0,-502.833,1.89988,0.000212652,15.2009,16.6812,19.4701,21.4435,23.0171,24.1144,23.3275,25.1086,32.4766,30.3014,17,14,18,28,29,24,25,20,38,38
503.437,0.989224,0.00347199,5,59,0,-503.304,1.89999,0.000214017,15.283,16.7813,19.6064,21.607,23.2031,24.3165,23.5181,25.3257,32.8115,30.6003,17,15,27,24,25,22,21,22,44,34
503.533,0.937812,0.00347199,2,3,0,-502.864,1.89999,0.000212535,15.1956,16.6746,19.4607,21.4321,23.0039,24.0999,23.3139,25.093,32.4518,30.2794,16,16,18,24,23,20,31,23,30,37
503.494,0.999721,0.00347199,6,127,0,-503.356,1.89979,0.000212821,15.2095,16.6919,19.485,21.4616,23.0378,24.1369,23.3487,25.1329,32.5147,30.3353,9,15,15,19,25,35,15,29,31,46
501.973,0.819311,0.00347199,2,3,0,-501.763,1.89979,0.000225702,15.9854,17.6424,20.7883,23.0314,24.8291,26.0872,25.1847,27.2303,35.7814,33.2432,16,15,21,29,27,23,20,30,28,42
503.577,1,0.00347199,2,3,0,-502.088,1.89977,0.000199851,14.4659,15.7861,18.2547,19.9885,21.364,22.3198,21.6347,23.1836,29.5258,27.6635,16,12,20,20,30,29,20,26,35,24
502.868,0.922284,0.00347199,2,7,0,-502.761,1.89976,0.000219641,15.6151,17.1882,20.164,22.2784,23.9689,25.1501,24.3029,26.2218,34.2045,31.841,8,10,25,25,33,24,24,22,36,42
500.652,0.842459,0.00347199,2,3,0,-500.633,1.89977,0.000232079,16.3837,18.1325,21.465,23.8501,25.7664,27.1098,26.1459,28.332,37.5175,34.7837,17,23,26,24,39,27,28,31,34,27
502.188,1,0.00347199,2,3,0,-500.699,1.89978,0.000185915,13.7079,14.868,17.0197,18.5187,19.7014,20.5201,19.9335,21.2579,26.6206,25.0551,9,10,16,20,18,24,25,18,22,22
502.511,0.926816,0.00347199,2,3,0,-501.04,1.89976,0.000222307,15.7766,17.3862,20.4359,22.6061,24.3431,25.5576,24.6864,26.6602,34.8887,32.4497,15,18,24,19,28,27,23,32,39,31
501.743,0.809426,0.00347199,1,1,0,-501.487,1.89975,0.000226925,16.0605,17.7348,20.9158,23.1856,25.0055,26.2796,25.3656,27.4374,36.107,33.5323,22,16,23,29,24,17,25,33,41,26
503.63,0.924779,0.00347199,2,3,0,-501.2,1.89975,0.000201359,14.5501,15.8884,18.3931,20.1538,21.5515,22.5231,21.8266,23.4015,29.8578,27.9608,21,16,13,27,23,15,23,28,34,21
503.29,0.996806,0.00347199,7,247,0,-503.119,1.89907,0.000205539,14.7769,16.1656,18.771,20.6069,22.0668,23.0827,22.3544,24.002,30.7792,28.7844,19,15,14,21,22,24,29,26,27,28
