lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 1.55182e-50
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 5.04775e-05
-1.21217e+91,1,1.55182e-50,3,7,0,1.21225e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54867e+46,1.9633e+53,1.46004e+61,1.18563e+66,7.6259e+70,1.12904e+74,1.26148e+72,8.77928e+75,1.21198e+91,1.90207e+87,0,0,0,0,0,0,0,0,0,0
-1.21186e+91,1,1.55182e-50,4,15,0,1.21217e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54805e+46,1.963e+53,1.45978e+61,1.1854e+66,7.62435e+70,1.1288e+74,1.26122e+72,8.77737e+75,1.21167e+91,1.90159e+87,0,0,0,0,0,0,0,0,0,0
-1.21185e+91,1,1.55182e-50,1,1,0,1.21186e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54804e+46,1.963e+53,1.45978e+61,1.1854e+66,7.62433e+70,1.1288e+74,1.26121e+72,8.77734e+75,1.21166e+91,1.90158e+87,0,0,0,0,0,0,0,0,0,0
-1.21185e+91,1,1.55182e-50,1,1,0,1.21185e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54803e+46,1.96299e+53,1.45977e+61,1.18539e+66,7.6243e+70,1.12879e+74,1.26121e+72,8.77731e+75,1.21166e+91,1.90158e+87,0,0,0,0,0,0,0,0,0,0
-1.21183e+91,1,1.55182e-50,2,3,0,1.21185e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.548e+46,1.96298e+53,1.45976e+61,1.18538e+66,7.62421e+70,1.12878e+74,1.26119e+72,8.77719e+75,1.21164e+91,1.90155e+87,0,0,0,0,0,0,0,0,0,0
-1.21182e+91,1,1.55182e-50,1,1,0,1.21183e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54799e+46,1.96297e+53,1.45975e+61,1.18538e+66,7.62418e+70,1.12877e+74,1.26119e+72,8.77716e+75,1.21163e+91,1.90154e+87,0,0,0,0,0,0,0,0,0,0
-1.21175e+91,1,1.55182e-50,3,7,0,1.21182e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54783e+46,1.9629e+53,1.45969e+61,1.18532e+66,7.62379e+70,1.12872e+74,1.26112e+72,8.77668e+75,1.21156e+91,1.90142e+87,0,0,0,0,0,0,0,0,0,0
-1.21174e+91,1,1.55182e-50,1,1,0,1.21175e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54782e+46,1.96289e+53,1.45969e+61,1.18532e+66,7.62377e+70,1.12871e+74,1.26112e+72,8.77665e+75,1.21155e+91,1.90141e+87,0,0,0,0,0,0,0,0,0,0
-1.21174e+91,1,1.55182e-50,1,1,0,1.21174e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54781e+46,1.96289e+53,1.45968e+61,1.18531e+66,7.62374e+70,1.12871e+74,1.26112e+72,8.77662e+75,1.21155e+91,1.90141e+87,0,0,0,0,0,0,0,0,0,0
-1.21173e+91,1,1.55182e-50,1,1,0,1.21174e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.5478e+46,1.96288e+53,1.45968e+61,1.18531e+66,7.62372e+70,1.1287e+74,1.26111e+72,8.77659e+75,1.21154e+91,1.9014e+87,0,0,0,0,0,0,0,0,0,0
-1.21171e+91,1,1.55182e-50,2,3,0,1.21173e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54776e+46,1.96286e+53,1.45966e+61,1.1853e+66,7.62362e+70,1.12869e+74,1.2611e+72,8.77647e+75,1.21152e+91,1.90137e+87,0,0,0,0,0,0,0,0,0,0
-1.21171e+91,1,1.55182e-50,1,1,0,1.21171e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54776e+46,1.96286e+53,1.45966e+61,1.18529e+66,7.6236e+70,1.12869e+74,1.26109e+72,8.77644e+75,1.21152e+91,1.90136e+87,0,0,0,0,0,0,0,0,0,0
-1.21163e+91,1,1.55182e-50,3,7,0,1.21171e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.5476e+46,1.96279e+53,1.45959e+61,1.18523e+66,7.62321e+70,1.12863e+74,1.26103e+72,8.77596e+75,1.21144e+91,1.90124e+87,0,0,0,0,0,0,0,0,0,0
-1.21155e+91,1,1.55182e-50,3,7,0,1.21163e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54745e+46,1.96271e+53,1.45953e+61,1.18518e+66,7.62282e+70,1.12857e+74,1.26096e+72,8.77548e+75,1.21136e+91,1.90113e+87,0,0,0,0,0,0,0,0,0,0
-1.21153e+91,1,1.55182e-50,2,3,0,1.21155e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281036,4.54741e+46,1.96269e+53,1.45951e+61,1.18516e+66,7.62273e+70,1.12855e+74,1.26095e+72,8.77536e+75,1.21134e+91,1.9011e+87,0,0,0,0,0,0,0,0,0,0
-1.21027e+91,1,1.55182e-50,5,31,0,1.21153e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54495e+46,1.96151e+53,1.45849e+61,1.18425e+66,7.61652e+70,1.1276e+74,1.25991e+72,8.76772e+75,1.21008e+91,1.8992e+87,0,0,0,0,0,0,0,0,0,0
-1.21025e+91,1,1.55182e-50,2,3,0,1.21027e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54491e+46,1.96149e+53,1.45847e+61,1.18424e+66,7.61642e+70,1.12758e+74,1.25989e+72,8.7676e+75,1.21006e+91,1.89917e+87,0,0,0,0,0,0,0,0,0,0
-1.21024e+91,1,1.55182e-50,1,1,0,1.21025e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.5449e+46,1.96149e+53,1.45847e+61,1.18424e+66,7.6164e+70,1.12758e+74,1.25989e+72,8.76757e+75,1.21005e+91,1.89917e+87,0,0,0,0,0,0,0,0,0,0
-1.21024e+91,1,1.55182e-50,1,1,0,1.21024e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54489e+46,1.96148e+53,1.45846e+61,1.18423e+66,7.61637e+70,1.12758e+74,1.25988e+72,8.76754e+75,1.21005e+91,1.89916e+87,0,0,0,0,0,0,0,0,0,0
-1.21023e+91,1,1.55182e-50,1,1,0,1.21024e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54488e+46,1.96148e+53,1.45846e+61,1.18423e+66,7.61635e+70,1.12757e+74,1.25988e+72,8.76751e+75,1.21004e+91,1.89915e+87,0,0,0,0,0,0,0,0,0,0
-1.21021e+91,1,1.55182e-50,2,3,0,1.21023e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54484e+46,1.96146e+53,1.45844e+61,1.18421e+66,7.61625e+70,1.12756e+74,1.25986e+72,8.76739e+75,1.21002e+91,1.89912e+87,0,0,0,0,0,0,0,0,0,0
-1.21021e+91,1,1.55182e-50,1,1,0,1.21021e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54483e+46,1.96146e+53,1.45844e+61,1.18421e+66,7.61623e+70,1.12755e+74,1.25986e+72,8.76736e+75,1.21002e+91,1.89912e+87,0,0,0,0,0,0,0,0,0,0
-1.2102e+91,1,1.55182e-50,1,1,0,1.21021e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54482e+46,1.96145e+53,1.45843e+61,1.18421e+66,7.6162e+70,1.12755e+74,1.25985e+72,8.76733e+75,1.21001e+91,1.89911e+87,0,0,0,0,0,0,0,0,0,0
-1.21018e+91,1,1.55182e-50,2,3,0,1.2102e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54479e+46,1.96143e+53,1.45842e+61,1.18419e+66,7.61611e+70,1.12753e+74,1.25984e+72,8.76721e+75,1.20999e+91,1.89908e+87,0,0,0,0,0,0,0,0,0,0
-1.21018e+91,1,1.55182e-50,1,1,0,1.21018e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54478e+46,1.96143e+53,1.45841e+61,1.18419e+66,7.61608e+70,1.12753e+74,1.25983e+72,8.76718e+75,1.20999e+91,1.89907e+87,0,0,0,0,0,0,0,0,0,0
-1.21016e+91,1,1.55182e-50,2,3,0,1.21018e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54474e+46,1.96141e+53,1.4584e+61,1.18418e+66,7.61599e+70,1.12752e+74,1.25982e+72,8.76706e+75,1.20997e+91,1.89904e+87,0,0,0,0,0,0,0,0,0,0
-1.21014e+91,1,1.55182e-50,2,3,0,1.21016e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.5447e+46,1.96139e+53,1.45838e+61,1.18416e+66,7.61589e+70,1.1275e+74,1.2598e+72,8.76694e+75,1.20995e+91,1.89901e+87,0,0,0,0,0,0,0,0,0,0
-1.21014e+91,1,1.55182e-50,1,1,0,1.21014e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54469e+46,1.96139e+53,1.45838e+61,1.18416e+66,7.61587e+70,1.1275e+74,1.2598e+72,8.76691e+75,1.20995e+91,1.899e+87,0,0,0,0,0,0,0,0,0,0
-1.21013e+91,1,1.55182e-50,1,1,0,1.21014e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54468e+46,1.96138e+53,1.45837e+61,1.18415e+66,7.61584e+70,1.12749e+74,1.25979e+72,8.76688e+75,1.20994e+91,1.899e+87,0,0,0,0,0,0,0,0,0,0
-1.21013e+91,1,1.55182e-50,1,1,0,1.21013e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54467e+46,1.96138e+53,1.45837e+61,1.18415e+66,7.61582e+70,1.12749e+74,1.25979e+72,8.76685e+75,1.20994e+91,1.89899e+87,0,0,0,0,0,0,0,0,0,0
-1.21011e+91,1,1.55182e-50,2,3,0,1.21013e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54463e+46,1.96136e+53,1.45835e+61,1.18414e+66,7.61572e+70,1.12748e+74,1.25977e+72,8.76673e+75,1.20992e+91,1.89896e+87,0,0,0,0,0,0,0,0,0,0
-1.21009e+91,1,1.55182e-50,2,3,0,1.21011e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54459e+46,1.96134e+53,1.45834e+61,1.18412e+66,7.61562e+70,1.12746e+74,1.25976e+72,8.76661e+75,1.2099e+91,1.89893e+87,0,0,0,0,0,0,0,0,0,0
-1.21007e+91,1,1.55182e-50,2,3,0,1.21009e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54456e+46,1.96132e+53,1.45832e+61,1.18411e+66,7.61553e+70,1.12745e+74,1.25974e+72,8.76649e+75,1.20988e+91,1.8989e+87,0,0,0,0,0,0,0,0,0,0
-1.21006e+91,1,1.55182e-50,1,1,0,1.21007e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54455e+46,1.96132e+53,1.45832e+61,1.1841e+66,7.6155e+70,1.12744e+74,1.25974e+72,8.76646e+75,1.20987e+91,1.89889e+87,0,0,0,0,0,0,0,0,0,0
-1.21006e+91,1,1.55182e-50,1,1,0,1.21006e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54454e+46,1.96131e+53,1.45831e+61,1.1841e+66,7.61548e+70,1.12744e+74,1.25973e+72,8.76643e+75,1.20987e+91,1.89889e+87,0,0,0,0,0,0,0,0,0,0
-1.21005e+91,1,1.55182e-50,1,1,0,1.21006e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54453e+46,1.96131e+53,1.45831e+61,1.1841e+66,7.61545e+70,1.12743e+74,1.25973e+72,8.7664e+75,1.20986e+91,1.89888e+87,0,0,0,0,0,0,0,0,0,0
-1.21003e+91,1,1.55182e-50,2,3,0,1.21005e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54449e+46,1.96129e+53,1.45829e+61,1.18408e+66,7.61536e+70,1.12742e+74,1.25971e+72,8.76628e+75,1.20984e+91,1.89885e+87,0,0,0,0,0,0,0,0,0,0
-1.21001e+91,1,1.55182e-50,2,3,0,1.21003e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54445e+46,1.96127e+53,1.45828e+61,1.18407e+66,7.61526e+70,1.1274e+74,1.2597e+72,8.76617e+75,1.20982e+91,1.89882e+87,0,0,0,0,0,0,0,0,0,0
-1.21001e+91,1,1.55182e-50,1,1,0,1.21001e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54444e+46,1.96127e+53,1.45827e+61,1.18407e+66,7.61524e+70,1.1274e+74,1.25969e+72,8.76614e+75,1.20982e+91,1.89881e+87,0,0,0,0,0,0,0,0,0,0
-1.20999e+91,1,1.55182e-50,2,3,0,1.21001e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.5444e+46,1.96125e+53,1.45826e+61,1.18405e+66,7.61514e+70,1.12739e+74,1.25968e+72,8.76602e+75,1.2098e+91,1.89878e+87,0,0,0,0,0,0,0,0,0,0
-1.20997e+91,1,1.55182e-50,2,3,0,1.20999e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54436e+46,1.96123e+53,1.45824e+61,1.18404e+66,7.61504e+70,1.12737e+74,1.25966e+72,8.7659e+75,1.20978e+91,1.89875e+87,0,0,0,0,0,0,0,0,0,0
-1.20996e+91,1,1.55182e-50,1,1,0,1.20997e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54435e+46,1.96123e+53,1.45824e+61,1.18403e+66,7.61502e+70,1.12737e+74,1.25966e+72,8.76587e+75,1.20977e+91,1.89875e+87,0,0,0,0,0,0,0,0,0,0
-1.20996e+91,1,1.55182e-50,1,1,0,1.20996e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54434e+46,1.96122e+53,1.45823e+61,1.18403e+66,7.61499e+70,1.12736e+74,1.25965e+72,8.76584e+75,1.20977e+91,1.89874e+87,0,0,0,0,0,0,0,0,0,0
-1.20988e+91,1,1.55182e-50,3,7,0,1.20996e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54419e+46,1.96115e+53,1.45817e+61,1.18397e+66,7.61461e+70,1.1273e+74,1.25959e+72,8.76536e+75,1.20969e+91,1.89862e+87,0,0,0,0,0,0,0,0,0,0
-1.2098e+91,1,1.55182e-50,3,7,0,1.20988e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54404e+46,1.96107e+53,1.4581e+61,1.18392e+66,7.61422e+70,1.12724e+74,1.25952e+72,8.76488e+75,1.20961e+91,1.8985e+87,0,0,0,0,0,0,0,0,0,0
-1.20972e+91,1,1.55182e-50,3,7,0,1.2098e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54388e+46,1.961e+53,1.45804e+61,1.18386e+66,7.61383e+70,1.12719e+74,1.25946e+72,8.76441e+75,1.20953e+91,1.89839e+87,0,0,0,0,0,0,0,0,0,0
-1.20972e+91,1,1.55182e-50,1,1,0,1.20972e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54387e+46,1.961e+53,1.45804e+61,1.18386e+66,7.61381e+70,1.12718e+74,1.25945e+72,8.76438e+75,1.20953e+91,1.89838e+87,0,0,0,0,0,0,0,0,0,0
-1.2097e+91,1,1.55182e-50,2,3,0,1.20972e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54384e+46,1.96098e+53,1.45802e+61,1.18384e+66,7.61371e+70,1.12717e+74,1.25944e+72,8.76426e+75,1.20951e+91,1.89835e+87,0,0,0,0,0,0,0,0,0,0
-1.20969e+91,1,1.55182e-50,1,1,0,1.2097e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281034,4.54383e+46,1.96097e+53,1.45802e+61,1.18384e+66,7.61369e+70,1.12716e+74,1.25943e+72,8.76423e+75,1.2095e+91,1.89834e+87,0,0,0,0,0,0,0,0,0,0
-1.20844e+91,1,1.55182e-50,5,31,0,1.20969e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54137e+46,1.95979e+53,1.45699e+61,1.18293e+66,7.6075e+70,1.12621e+74,1.2584e+72,8.7566e+75,1.20825e+91,1.89645e+87,0,0,0,0,0,0,0,0,0,0
-1.20812e+91,1,1.55182e-50,4,15,0,1.20844e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54076e+46,1.9595e+53,1.45674e+61,1.18271e+66,7.60595e+70,1.12597e+74,1.25814e+72,8.7547e+75,1.20793e+91,1.89598e+87,0,0,0,0,0,0,0,0,0,0
-1.2081e+91,1,1.55182e-50,2,3,0,1.20812e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54072e+46,1.95948e+53,1.45672e+61,1.18269e+66,7.60586e+70,1.12596e+74,1.25812e+72,8.75458e+75,1.20791e+91,1.89595e+87,0,0,0,0,0,0,0,0,0,0
-1.2081e+91,1,1.55182e-50,1,1,0,1.2081e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54071e+46,1.95948e+53,1.45672e+61,1.18269e+66,7.60583e+70,1.12596e+74,1.25812e+72,8.75455e+75,1.20791e+91,1.89595e+87,0,0,0,0,0,0,0,0,0,0
-1.20809e+91,1,1.55182e-50,1,1,0,1.2081e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.5407e+46,1.95947e+53,1.45671e+61,1.18268e+66,7.60581e+70,1.12595e+74,1.25812e+72,8.75452e+75,1.2079e+91,1.89594e+87,0,0,0,0,0,0,0,0,0,0
-1.20809e+91,1,1.55182e-50,1,1,0,1.20809e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54069e+46,1.95947e+53,1.45671e+61,1.18268e+66,7.60578e+70,1.12595e+74,1.25811e+72,8.75449e+75,1.2079e+91,1.89593e+87,0,0,0,0,0,0,0,0,0,0
-1.20807e+91,1,1.55182e-50,2,3,0,1.20809e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54065e+46,1.95945e+53,1.45669e+61,1.18267e+66,7.60569e+70,1.12593e+74,1.2581e+72,8.75437e+75,1.20788e+91,1.8959e+87,0,0,0,0,0,0,0,0,0,0
-1.20805e+91,1,1.55182e-50,2,3,0,1.20807e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54061e+46,1.95943e+53,1.45668e+61,1.18265e+66,7.60559e+70,1.12592e+74,1.25808e+72,8.75425e+75,1.20786e+91,1.89587e+87,0,0,0,0,0,0,0,0,0,0
-1.20804e+91,1,1.55182e-50,1,1,0,1.20805e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.54061e+46,1.95943e+53,1.45667e+61,1.18265e+66,7.60557e+70,1.12592e+74,1.25808e+72,8.75422e+75,1.20785e+91,1.89587e+87,0,0,0,0,0,0,0,0,0,0
-1.20804e+91,1,1.55182e-50,1,1,0,1.20804e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281032,4.5406e+46,1.95942e+53,1.45667e+61,1.18264e+66,7.60554e+70,1.12591e+74,1.25807e+72,8.75419e+75,1.20785e+91,1.89586e+87,0,0,0,0,0,0,0,0,0,0
-1.20678e+91,1,1.55182e-50,5,31,0,1.20804e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53815e+46,1.95824e+53,1.45565e+61,1.18174e+66,7.59937e+70,1.12496e+74,1.25704e+72,8.74659e+75,1.2066e+91,1.89398e+87,0,0,0,0,0,0,0,0,0,0
-1.20678e+91,1,1.55182e-50,1,1,0,1.20678e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53814e+46,1.95824e+53,1.45564e+61,1.18174e+66,7.59934e+70,1.12496e+74,1.25704e+72,8.74656e+75,1.20659e+91,1.89397e+87,0,0,0,0,0,0,0,0,0,0
-1.20678e+91,1,1.55182e-50,1,1,0,1.20678e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53813e+46,1.95823e+53,1.45564e+61,1.18173e+66,7.59932e+70,1.12496e+74,1.25703e+72,8.74653e+75,1.20659e+91,1.89396e+87,0,0,0,0,0,0,0,0,0,0
-1.20646e+91,1,1.55182e-50,4,15,0,1.20678e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53752e+46,1.95794e+53,1.45538e+61,1.18151e+66,7.59778e+70,1.12472e+74,1.25677e+72,8.74463e+75,1.20627e+91,1.89349e+87,0,0,0,0,0,0,0,0,0,0
-1.20644e+91,1,1.55182e-50,2,3,0,1.20646e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53748e+46,1.95792e+53,1.45537e+61,1.18149e+66,7.59768e+70,1.1247e+74,1.25676e+72,8.74451e+75,1.20625e+91,1.89346e+87,0,0,0,0,0,0,0,0,0,0
-1.20642e+91,1,1.55182e-50,2,3,0,1.20644e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53744e+46,1.9579e+53,1.45535e+61,1.18148e+66,7.59759e+70,1.12469e+74,1.25674e+72,8.74439e+75,1.20623e+91,1.89343e+87,0,0,0,0,0,0,0,0,0,0
-1.20611e+91,1,1.55182e-50,4,15,0,1.20642e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53683e+46,1.95761e+53,1.4551e+61,1.18125e+66,7.59605e+70,1.12445e+74,1.25648e+72,8.74249e+75,1.20592e+91,1.89297e+87,0,0,0,0,0,0,0,0,0,0
-1.20611e+91,1,1.55182e-50,1,1,0,1.20611e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.028103,4.53682e+46,1.95761e+53,1.45509e+61,1.18125e+66,7.59602e+70,1.12445e+74,1.25648e+72,8.74246e+75,1.20592e+91,1.89296e+87,0,0,0,0,0,0,0,0,0,0
-1.20603e+91,1,1.55182e-50,3,7,0,1.20611e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281029,4.53667e+46,1.95753e+53,1.45503e+61,1.18119e+66,7.59564e+70,1.12439e+74,1.25642e+72,8.74199e+75,1.20584e+91,1.89284e+87,0,0,0,0,0,0,0,0,0,0
-1.20602e+91,1,1.55182e-50,1,1,0,1.20603e+91,-1.13057,1.86604,-0.440784,-1.8951,-0.181986,0.963477,0.853388,-0.0226006,0.833236,1.23536,0.0281029,4.53666e+46,1.95753e+53,1.45502e+61,1.18119e+66,7.59561e+70,1.12439e+74,1.25641e+72,8.74196e+75,1.20583e+91,1.89283e+87,0,0,0,0,0,0,0,0,0,0
