# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:26:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/lftp9qwk.json
# init = 2 (Default)
# random
#   seed = 52033
# output
#   file = /home/lab5/output/code2-20230416112658_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00373424
# Diagonal elements of inverse mass matrix:
# 1.08882e-05, 9.90111e-06
503.612,0.707121,0.00373424,2,3,0,-501.52,1.90043,0.000208507,14.9678,16.3956,19.0792,20.9736,22.4816,23.5319,22.7788,24.4829,31.5088,29.4383,12,14,16,26,24,21,25,25,33,31
503.616,0.900001,0.00373424,5,43,0,-502.917,1.90034,0.000201321,14.5566,15.8953,18.4006,20.1617,21.5596,22.5315,21.8348,23.41,29.8673,27.97,18,12,15,14,14,25,26,19,30,31
502.921,0.886431,0.00373424,7,183,0,-502.163,1.89901,0.000196884,14.2902,15.5742,17.9708,19.6511,20.9826,21.9071,21.2445,22.7422,28.8598,27.0657,18,14,16,25,24,25,22,18,23,29
503.18,0.996729,0.00373424,6,103,0,-502.506,1.8994,0.000214976,15.3306,16.8406,19.6894,21.708,23.319,24.4431,23.6369,25.4621,33.0266,30.7912,13,15,18,15,24,28,29,21,33,23
502.722,0.937877,0.00373424,4,27,0,-502.408,1.89935,0.000219325,15.5895,17.1577,20.1236,22.2305,23.9149,25.0916,24.2476,26.1593,34.1099,31.7562,17,13,25,22,18,23,16,14,49,31
503.267,1,0.00373424,2,3,0,-502.868,1.89935,0.000197763,14.3437,15.6385,18.0565,19.7527,21.0973,22.0312,21.3618,22.8747,29.0589,27.2446,13,13,18,20,25,24,16,28,39,23
503.417,0.966707,0.00373424,2,3,0,-503.052,1.89935,0.000210561,15.0707,16.5232,19.2564,21.1881,22.7271,23.7996,23.0305,24.7711,31.959,29.8389,13,18,25,30,25,27,20,18,45,24
501.957,0.709774,0.00373424,1,3,0,-501.891,1.89935,0.000224721,15.9179,17.5605,20.677,22.8979,24.6771,25.922,25.029,27.0527,35.5059,32.9978,13,23,19,17,28,23,25,29,27,32
501.626,0.999965,0.00373424,6,71,0,-501.206,1.89885,0.000224006,15.866,17.4977,20.5924,22.7968,24.5624,25.7974,24.9115,26.9191,35.2999,32.814,16,20,20,26,32,20,26,35,41,35
501.997,0.888083,0.00373424,2,3,0,-500.372,1.89882,0.00018962,13.8921,15.0923,17.3231,18.8805,20.1111,20.9638,20.3528,21.7329,27.3377,25.6989,12,15,11,15,10,29,18,13,23,30
502.838,0.900531,0.00373424,5,63,0,-500.155,1.89879,0.000199781,14.4478,15.7658,18.2303,19.9611,21.3343,22.2884,21.6045,23.1507,29.4814,27.6225,13,17,20,14,23,20,24,18,42,34
501.886,0.833409,0.00373424,4,19,0,-501.374,1.89886,0.000222407,15.7686,17.3781,20.4279,22.5983,24.3355,25.5502,24.6789,26.653,34.8835,32.4438,19,15,23,21,27,23,15,18,39,31
503.045,0.976853,0.00373424,2,3,0,-501.798,1.89887,0.000202839,14.6206,15.9758,18.5142,20.3001,21.7186,22.7052,21.998,23.5973,30.1615,28.2316,15,16,15,22,23,27,20,23,35,38
501.614,0.810568,0.00373424,6,67,0,-500.606,1.89848,0.000190333,13.9257,15.1335,17.3794,18.9479,20.1877,21.047,20.4313,21.8221,27.4735,25.8207,14,19,20,24,22,18,19,23,29,38
502.369,0.892694,0.00373424,4,23,0,-500.298,1.89837,0.000203959,14.6767,16.045,18.6095,20.415,21.8497,22.8478,22.1323,23.7506,30.3987,28.4432,14,27,17,14,18,24,21,18,41,24
502.078,0.667953,0.00373424,2,3,0,-499.724,1.89835,0.00019767,14.3241,15.6165,18.0299,19.7228,21.0647,21.9966,21.3287,22.8385,29.0096,27.1992,11,14,19,16,19,21,19,20,30,30
502.122,0.980517,0.00373424,5,47,0,-501.331,1.89851,0.000194725,14.1645,15.4226,17.7679,19.4102,20.7106,21.6129,20.9662,22.4275,28.3862,26.6402,7,14,15,17,21,21,29,21,33,24
501.974,0.977612,0.00373424,2,3,0,-501.864,1.89851,0.00021794,15.4933,17.0414,19.9672,22.0439,23.7032,24.8619,24.0309,25.9131,33.7322,31.4188,18,16,16,24,24,16,26,23,35,35
502.197,0.998747,0.00373424,5,35,0,-501.643,1.89834,0.000211437,15.1064,16.5687,19.3218,21.2685,22.8199,23.9014,23.1259,24.8812,32.1352,29.9947,15,15,23,22,30,36,27,22,26,23
503.131,0.841034,0.00373424,7,139,0,-500.303,1.90011,0.000217478,15.4905,17.0349,19.9528,22.0234,23.6775,24.8325,24.0041,25.8801,33.6705,31.366,15,11,15,22,24,30,17,21,28,36
503.592,1,0.00373424,6,119,0,-502.494,1.89966,0.000210057,15.0459,16.4925,19.2135,21.1361,22.6674,23.7345,22.9694,24.701,31.8491,29.7412,11,12,21,25,22,24,22,33,32,33
503.602,0.999212,0.00373424,7,199,0,-503.091,1.90041,0.000201692,14.5785,15.9218,18.4363,20.2042,21.6078,22.5836,21.8841,23.4658,29.9519,28.0459,20,19,17,30,21,21,17,22,26,27
503.656,0.995522,0.00373424,2,3,0,-503.588,1.90041,0.000206437,14.8482,16.25,18.8813,20.7365,22.2122,23.2394,22.5029,24.169,31.0271,29.0077,11,15,11,22,23,27,24,33,33,28
502.758,0.775672,0.00373424,2,3,0,-502.004,1.90042,0.000220006,15.6474,17.2265,20.2144,22.3377,24.0357,25.2221,24.3711,26.2988,34.32,31.9447,16,22,26,26,28,17,31,19,31,31
502.866,1,0.00373424,2,3,0,-502.738,1.90043,0.000191428,14.0121,15.2347,17.5095,19.0993,20.3565,21.228,20.6034,22.0143,27.7523,26.0734,15,25,22,25,23,17,15,17,24,28
502.693,0.982498,0.00373424,2,3,0,-502.549,1.90043,0.000220513,15.6782,17.2642,20.266,22.4,24.1067,25.2995,24.4439,26.382,34.4497,32.0602,20,21,27,17,20,21,30,19,37,39
503.534,1,0.00373424,2,3,0,-502.754,1.90043,0.000200075,14.4881,15.8118,18.2874,20.0263,21.406,22.3648,21.6775,23.2313,29.5946,27.7259,11,21,14,13,29,19,28,29,33,23
