# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:50:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/cy5gjyf_.json
# init = 2 (Default)
# random
#   seed = 59305
# output
#   file = /home/lab5/output/code4-20230416105019_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
-2.21891e+34,1,3.06928e-22,1,1,0,2.21892e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.4458e+16,5.60187e+19,3.15604e+22,2.26332e+24,1.40971e+26,4.51695e+26,1.04819e+26,3.21503e+27,2.21175e+34,7.16139e+31,0,0,0,0,0,0,0,0,0,0
-2.21891e+34,1,3.06928e-22,1,1,0,2.21891e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44579e+16,5.60186e+19,3.15603e+22,2.26331e+24,1.4097e+26,4.51694e+26,1.04819e+26,3.21502e+27,2.21175e+34,7.16137e+31,0,0,0,0,0,0,0,0,0,0
-2.2189e+34,1,3.06928e-22,1,1,0,2.21891e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44578e+16,5.60185e+19,3.15602e+22,2.26331e+24,1.4097e+26,4.51693e+26,1.04818e+26,3.21501e+27,2.21174e+34,7.16135e+31,0,0,0,0,0,0,0,0,0,0
-2.21888e+34,1,3.06928e-22,2,3,0,2.2189e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44573e+16,5.60182e+19,3.156e+22,2.26329e+24,1.40969e+26,4.51689e+26,1.04818e+26,3.21498e+27,2.21171e+34,7.16127e+31,0,0,0,0,0,0,0,0,0,0
-2.21885e+34,1,3.06928e-22,2,3,0,2.21888e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44568e+16,5.60178e+19,3.15597e+22,2.26327e+24,1.40968e+26,4.51684e+26,1.04817e+26,3.21495e+27,2.21169e+34,7.16119e+31,0,0,0,0,0,0,0,0,0,0
-2.21884e+34,1,3.06928e-22,1,1,0,2.21885e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44567e+16,5.60177e+19,3.15597e+22,2.26327e+24,1.40967e+26,4.51683e+26,1.04816e+26,3.21494e+27,2.21168e+34,7.16117e+31,0,0,0,0,0,0,0,0,0,0
-2.21874e+34,1,3.06928e-22,3,7,0,2.21884e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44549e+16,5.60162e+19,3.15587e+22,2.26319e+24,1.40962e+26,4.51666e+26,1.04812e+26,3.21482e+27,2.21158e+34,7.16085e+31,0,0,0,0,0,0,0,0,0,0
-2.21833e+34,1,3.06928e-22,4,15,0,2.21874e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44477e+16,5.60101e+19,3.15547e+22,2.26288e+24,1.40942e+26,4.51598e+26,1.04797e+26,3.21432e+27,2.21117e+34,7.15957e+31,0,0,0,0,0,0,0,0,0,0
-2.21832e+34,1,3.06928e-22,1,1,0,2.21833e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44476e+16,5.601e+19,3.15546e+22,2.26287e+24,1.40941e+26,4.51597e+26,1.04797e+26,3.21431e+27,2.21116e+34,7.15955e+31,0,0,0,0,0,0,0,0,0,0
-2.21829e+34,1,3.06928e-22,2,3,0,2.21832e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44472e+16,5.60097e+19,3.15544e+22,2.26285e+24,1.4094e+26,4.51592e+26,1.04796e+26,3.21428e+27,2.21113e+34,7.15947e+31,0,0,0,0,0,0,0,0,0,0
-2.21788e+34,1,3.06928e-22,4,15,0,2.21829e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44399e+16,5.60036e+19,3.15504e+22,2.26254e+24,1.40919e+26,4.51524e+26,1.0478e+26,3.21377e+27,2.21072e+34,7.1582e+31,0,0,0,0,0,0,0,0,0,0
-2.21778e+34,1,3.06928e-22,3,7,0,2.21788e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.44381e+16,5.60021e+19,3.15494e+22,2.26246e+24,1.40914e+26,4.51507e+26,1.04776e+26,3.21365e+27,2.21062e+34,7.15788e+31,0,0,0,0,0,0,0,0,0,0
-2.21777e+34,1,3.06928e-22,1,1,0,2.21778e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103958,7.4438e+16,5.6002e+19,3.15494e+22,2.26246e+24,1.40914e+26,4.51506e+26,1.04776e+26,3.21364e+27,2.21061e+34,7.15786e+31,0,0,0,0,0,0,0,0,0,0
-2.21736e+34,1,3.06928e-22,4,15,0,2.21777e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103957,7.44308e+16,5.5996e+19,3.15454e+22,2.26215e+24,1.40893e+26,4.51438e+26,1.04761e+26,3.21314e+27,2.2102e+34,7.15658e+31,0,0,0,0,0,0,0,0,0,0
-2.21735e+34,1,3.06928e-22,1,1,0,2.21736e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103957,7.44307e+16,5.59959e+19,3.15453e+22,2.26214e+24,1.40893e+26,4.51437e+26,1.04761e+26,3.21313e+27,2.21019e+34,7.15656e+31,0,0,0,0,0,0,0,0,0,0
-2.21733e+34,1,3.06928e-22,2,3,0,2.21735e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103957,7.44303e+16,5.59955e+19,3.15451e+22,2.26212e+24,1.40892e+26,4.51432e+26,1.0476e+26,3.2131e+27,2.21017e+34,7.15648e+31,0,0,0,0,0,0,0,0,0,0
-2.2173e+34,1,3.06928e-22,2,3,0,2.21733e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103957,7.44298e+16,5.59951e+19,3.15448e+22,2.26211e+24,1.40891e+26,4.51428e+26,1.04759e+26,3.21307e+27,2.21014e+34,7.1564e+31,0,0,0,0,0,0,0,0,0,0
-2.2172e+34,1,3.06928e-22,3,7,0,2.2173e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103957,7.4428e+16,5.59936e+19,3.15438e+22,2.26203e+24,1.40885e+26,4.51411e+26,1.04755e+26,3.21294e+27,2.21004e+34,7.15609e+31,0,0,0,0,0,0,0,0,0,0
-2.2106e+34,1,3.06928e-22,6,63,0,2.2172e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43129e+16,5.58972e+19,3.14803e+22,2.25706e+24,1.40557e+26,4.50321e+26,1.04508e+26,3.20494e+27,2.20347e+34,7.13573e+31,0,0,0,0,0,0,0,0,0,0
-2.2106e+34,1,3.06928e-22,1,1,0,2.2106e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43127e+16,5.58971e+19,3.14803e+22,2.25706e+24,1.40557e+26,4.5032e+26,1.04508e+26,3.20493e+27,2.20346e+34,7.13571e+31,0,0,0,0,0,0,0,0,0,0
-2.21057e+34,1,3.06928e-22,2,3,0,2.2106e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43123e+16,5.58967e+19,3.148e+22,2.25704e+24,1.40556e+26,4.50316e+26,1.04507e+26,3.2049e+27,2.20343e+34,7.13563e+31,0,0,0,0,0,0,0,0,0,0
-2.21054e+34,1,3.06928e-22,2,3,0,2.21057e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43119e+16,5.58964e+19,3.14798e+22,2.25702e+24,1.40555e+26,4.50311e+26,1.04506e+26,3.20487e+27,2.20341e+34,7.13555e+31,0,0,0,0,0,0,0,0,0,0
-2.21052e+34,1,3.06928e-22,2,3,0,2.21054e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43114e+16,5.5896e+19,3.14795e+22,2.257e+24,1.40553e+26,4.50307e+26,1.04505e+26,3.20484e+27,2.20338e+34,7.13547e+31,0,0,0,0,0,0,0,0,0,0
-2.21011e+34,1,3.06928e-22,4,15,0,2.21052e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43042e+16,5.589e+19,3.14756e+22,2.25669e+24,1.40533e+26,4.50239e+26,1.0449e+26,3.20434e+27,2.20297e+34,7.13421e+31,0,0,0,0,0,0,0,0,0,0
-2.2101e+34,1,3.06928e-22,1,1,0,2.21011e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43041e+16,5.58899e+19,3.14755e+22,2.25669e+24,1.40533e+26,4.50238e+26,1.0449e+26,3.20433e+27,2.20297e+34,7.13419e+31,0,0,0,0,0,0,0,0,0,0
-2.2101e+34,1,3.06928e-22,1,1,0,2.2101e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.4304e+16,5.58898e+19,3.14755e+22,2.25668e+24,1.40532e+26,4.50237e+26,1.04489e+26,3.20433e+27,2.20296e+34,7.13417e+31,0,0,0,0,0,0,0,0,0,0
-2.21007e+34,1,3.06928e-22,2,3,0,2.2101e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43036e+16,5.58894e+19,3.14752e+22,2.25666e+24,1.40531e+26,4.50233e+26,1.04488e+26,3.20429e+27,2.20294e+34,7.13409e+31,0,0,0,0,0,0,0,0,0,0
-2.21006e+34,1,3.06928e-22,1,1,0,2.21007e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43034e+16,5.58893e+19,3.14751e+22,2.25666e+24,1.40531e+26,4.50232e+26,1.04488e+26,3.20429e+27,2.20293e+34,7.13407e+31,0,0,0,0,0,0,0,0,0,0
-2.21006e+34,1,3.06928e-22,1,1,0,2.21006e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43033e+16,5.58892e+19,3.14751e+22,2.25665e+24,1.4053e+26,4.50231e+26,1.04488e+26,3.20428e+27,2.20292e+34,7.13405e+31,0,0,0,0,0,0,0,0,0,0
-2.21005e+34,1,3.06928e-22,1,1,0,2.21006e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43032e+16,5.58891e+19,3.1475e+22,2.25665e+24,1.4053e+26,4.5023e+26,1.04488e+26,3.20427e+27,2.20292e+34,7.13403e+31,0,0,0,0,0,0,0,0,0,0
-2.21004e+34,1,3.06928e-22,1,1,0,2.21005e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43031e+16,5.5889e+19,3.1475e+22,2.25664e+24,1.4053e+26,4.50229e+26,1.04487e+26,3.20426e+27,2.20291e+34,7.13401e+31,0,0,0,0,0,0,0,0,0,0
-2.21004e+34,1,3.06928e-22,1,1,0,2.21004e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.4303e+16,5.58889e+19,3.14749e+22,2.25664e+24,1.40529e+26,4.50227e+26,1.04487e+26,3.20426e+27,2.2029e+34,7.13399e+31,0,0,0,0,0,0,0,0,0,0
-2.21003e+34,1,3.06928e-22,1,1,0,2.21004e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43029e+16,5.58889e+19,3.14748e+22,2.25663e+24,1.40529e+26,4.50226e+26,1.04487e+26,3.20425e+27,2.2029e+34,7.13397e+31,0,0,0,0,0,0,0,0,0,0
-2.21002e+34,1,3.06928e-22,1,1,0,2.21003e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43028e+16,5.58888e+19,3.14748e+22,2.25663e+24,1.40529e+26,4.50225e+26,1.04487e+26,3.20424e+27,2.20289e+34,7.13395e+31,0,0,0,0,0,0,0,0,0,0
-2.21002e+34,1,3.06928e-22,1,1,0,2.21002e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43027e+16,5.58887e+19,3.14747e+22,2.25662e+24,1.40528e+26,4.50224e+26,1.04486e+26,3.20423e+27,2.20288e+34,7.13393e+31,0,0,0,0,0,0,0,0,0,0
-2.20999e+34,1,3.06928e-22,2,3,0,2.21002e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43022e+16,5.58883e+19,3.14745e+22,2.2566e+24,1.40527e+26,4.5022e+26,1.04486e+26,3.2042e+27,2.20286e+34,7.13385e+31,0,0,0,0,0,0,0,0,0,0
-2.20997e+34,1,3.06928e-22,2,3,0,2.20999e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43018e+16,5.58879e+19,3.14742e+22,2.25659e+24,1.40526e+26,4.50216e+26,1.04485e+26,3.20417e+27,2.20283e+34,7.13377e+31,0,0,0,0,0,0,0,0,0,0
-2.20996e+34,1,3.06928e-22,1,1,0,2.20997e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43017e+16,5.58878e+19,3.14742e+22,2.25658e+24,1.40526e+26,4.50215e+26,1.04484e+26,3.20416e+27,2.20283e+34,7.13375e+31,0,0,0,0,0,0,0,0,0,0
-2.20995e+34,1,3.06928e-22,1,1,0,2.20996e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43015e+16,5.58877e+19,3.14741e+22,2.25658e+24,1.40525e+26,4.50214e+26,1.04484e+26,3.20415e+27,2.20282e+34,7.13373e+31,0,0,0,0,0,0,0,0,0,0
-2.20995e+34,1,3.06928e-22,1,1,0,2.20995e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103953,7.43014e+16,5.58876e+19,3.1474e+22,2.25657e+24,1.40525e+26,4.50213e+26,1.04484e+26,3.20415e+27,2.20281e+34,7.13371e+31,0,0,0,0,0,0,0,0,0,0
-2.20831e+34,1,3.06928e-22,5,31,0,2.20995e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103952,7.42728e+16,5.58636e+19,3.14582e+22,2.25534e+24,1.40443e+26,4.49941e+26,1.04423e+26,3.20215e+27,2.20118e+34,7.12865e+31,0,0,0,0,0,0,0,0,0,0
-2.2083e+34,1,3.06928e-22,1,1,0,2.20831e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103952,7.42726e+16,5.58635e+19,3.14582e+22,2.25533e+24,1.40443e+26,4.4994e+26,1.04422e+26,3.20215e+27,2.20117e+34,7.12863e+31,0,0,0,0,0,0,0,0,0,0
-1.83672e+34,1,3.06928e-22,9,511,0,2.2083e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103704,6.74898e+16,5.02149e+19,2.77722e+22,1.96879e+24,1.21592e+26,3.87437e+26,9.02649e+25,2.74436e+27,1.83074e+34,5.97708e+31,0,0,0,0,0,0,0,0,0,0
-1.83671e+34,1,3.06928e-22,1,1,0,1.83672e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103704,6.74897e+16,5.02148e+19,2.77722e+22,1.96879e+24,1.21591e+26,3.87436e+26,9.02647e+25,2.74436e+27,1.83074e+34,5.97706e+31,0,0,0,0,0,0,0,0,0,0
-1.83664e+34,1,3.06928e-22,3,7,0,1.83671e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103704,6.74884e+16,5.02137e+19,2.77714e+22,1.96873e+24,1.21588e+26,3.87424e+26,9.02619e+25,2.74427e+27,1.83067e+34,5.97684e+31,0,0,0,0,0,0,0,0,0,0
-1.83664e+34,1,3.06928e-22,1,1,0,1.83664e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103704,6.74883e+16,5.02136e+19,2.77714e+22,1.96873e+24,1.21588e+26,3.87423e+26,9.02618e+25,2.74426e+27,1.83066e+34,5.97683e+31,0,0,0,0,0,0,0,0,0,0
-1.83636e+34,1,3.06928e-22,4,15,0,1.83664e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0103704,6.74829e+16,5.02092e+19,2.77685e+22,1.9685e+24,1.21573e+26,3.87375e+26,9.02508e+25,2.74391e+27,1.83038e+34,5.97595e+31,0,0,0,0,0,0,0,0,0,0
-1.81834e+34,1,3.06928e-22,7,127,0,1.83636e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.7138e+16,4.99236e+19,2.7584e+22,1.95424e+24,1.20639e+26,3.84287e+26,8.955e+25,2.72136e+27,1.81242e+34,5.91988e+31,0,0,0,0,0,0,0,0,0,0
-1.81833e+34,1,3.06928e-22,2,3,0,1.81834e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71377e+16,4.99234e+19,2.75838e+22,1.95423e+24,1.20638e+26,3.84284e+26,8.95493e+25,2.72133e+27,1.81241e+34,5.91983e+31,0,0,0,0,0,0,0,0,0,0
-1.81832e+34,1,3.06928e-22,1,1,0,1.81833e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71376e+16,4.99233e+19,2.75837e+22,1.95423e+24,1.20638e+26,3.84284e+26,8.95492e+25,2.72133e+27,1.8124e+34,5.91981e+31,0,0,0,0,0,0,0,0,0,0
-1.81832e+34,1,3.06928e-22,1,1,0,1.81832e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71375e+16,4.99232e+19,2.75837e+22,1.95422e+24,1.20638e+26,3.84283e+26,8.9549e+25,2.72132e+27,1.8124e+34,5.9198e+31,0,0,0,0,0,0,0,0,0,0
-1.81804e+34,1,3.06928e-22,4,15,0,1.81832e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71322e+16,4.99188e+19,2.75809e+22,1.954e+24,1.20623e+26,3.84235e+26,8.95382e+25,2.72097e+27,1.81212e+34,5.91893e+31,0,0,0,0,0,0,0,0,0,0
-1.81776e+34,1,3.06928e-22,4,15,0,1.81804e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71268e+16,4.99144e+19,2.7578e+22,1.95378e+24,1.20609e+26,3.84188e+26,8.95274e+25,2.72063e+27,1.81184e+34,5.91807e+31,0,0,0,0,0,0,0,0,0,0
-1.81776e+34,1,3.06928e-22,1,1,0,1.81776e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71267e+16,4.99143e+19,2.7578e+22,1.95378e+24,1.20609e+26,3.84187e+26,8.95272e+25,2.72062e+27,1.81184e+34,5.91806e+31,0,0,0,0,0,0,0,0,0,0
-1.81775e+34,1,3.06928e-22,1,1,0,1.81776e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71267e+16,4.99143e+19,2.75779e+22,1.95378e+24,1.20608e+26,3.84186e+26,8.9527e+25,2.72062e+27,1.81183e+34,5.91804e+31,0,0,0,0,0,0,0,0,0,0
-1.81775e+34,1,3.06928e-22,1,1,0,1.81775e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71266e+16,4.99142e+19,2.75779e+22,1.95377e+24,1.20608e+26,3.84185e+26,8.95269e+25,2.72061e+27,1.81183e+34,5.91803e+31,0,0,0,0,0,0,0,0,0,0
-1.81774e+34,1,3.06928e-22,1,1,0,1.81775e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71265e+16,4.99141e+19,2.75778e+22,1.95377e+24,1.20608e+26,3.84185e+26,8.95267e+25,2.7206e+27,1.81183e+34,5.91802e+31,0,0,0,0,0,0,0,0,0,0
-1.81773e+34,1,3.06928e-22,2,3,0,1.81774e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71262e+16,4.99138e+19,2.75776e+22,1.95376e+24,1.20607e+26,3.84182e+26,8.9526e+25,2.72058e+27,1.81181e+34,5.91796e+31,0,0,0,0,0,0,0,0,0,0
-1.81772e+34,1,3.06928e-22,1,1,0,1.81773e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71261e+16,4.99138e+19,2.75776e+22,1.95375e+24,1.20607e+26,3.84181e+26,8.95258e+25,2.72058e+27,1.8118e+34,5.91795e+31,0,0,0,0,0,0,0,0,0,0
-1.81772e+34,1,3.06928e-22,1,1,0,1.81772e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.7126e+16,4.99137e+19,2.75776e+22,1.95375e+24,1.20607e+26,3.8418e+26,8.95257e+25,2.72057e+27,1.8118e+34,5.91794e+31,0,0,0,0,0,0,0,0,0,0
-1.81765e+34,1,3.06928e-22,3,7,0,1.81772e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71247e+16,4.99126e+19,2.75768e+22,1.95369e+24,1.20603e+26,3.84168e+26,8.9523e+25,2.72049e+27,1.81173e+34,5.91772e+31,0,0,0,0,0,0,0,0,0,0
-1.81763e+34,1,3.06928e-22,2,3,0,1.81765e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71243e+16,4.99123e+19,2.75767e+22,1.95368e+24,1.20602e+26,3.84165e+26,8.95223e+25,2.72046e+27,1.81171e+34,5.91767e+31,0,0,0,0,0,0,0,0,0,0
-1.81763e+34,1,3.06928e-22,1,1,0,1.81763e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71242e+16,4.99123e+19,2.75766e+22,1.95368e+24,1.20602e+26,3.84165e+26,8.95221e+25,2.72046e+27,1.81171e+34,5.91765e+31,0,0,0,0,0,0,0,0,0,0
-1.81762e+34,1,3.06928e-22,1,1,0,1.81763e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71242e+16,4.99122e+19,2.75766e+22,1.95367e+24,1.20602e+26,3.84164e+26,8.9522e+25,2.72045e+27,1.81171e+34,5.91764e+31,0,0,0,0,0,0,0,0,0,0
-1.81735e+34,1,3.06928e-22,4,15,0,1.81762e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71188e+16,4.99078e+19,2.75737e+22,1.95345e+24,1.20587e+26,3.84116e+26,8.95112e+25,2.7201e+27,1.81143e+34,5.91677e+31,0,0,0,0,0,0,0,0,0,0
-1.81728e+34,1,3.06928e-22,3,7,0,1.81735e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.010369,6.71175e+16,4.99067e+19,2.7573e+22,1.9534e+24,1.20584e+26,3.84104e+26,8.95085e+25,2.72002e+27,1.81136e+34,5.91656e+31,0,0,0,0,0,0,0,0,0,0
