# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:40:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/wpkq61od.json
# init = 2 (Default)
# random
#   seed = 2224
# output
#   file = /home/lab5/output/code2-20230416104041_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00304412
# Diagonal elements of inverse mass matrix:
# 0.00103874, 9.90113e-06
502.126,0.973016,0.00304412,3,15,0,-500.818,1.9017,0.000211999,15.1903,16.6648,19.4418,21.406,22.9718,24.0634,23.2806,25.0525,32.3784,30.2163,15,12,15,27,29,24,27,26,44,28
502.158,0.967705,0.00304412,2,7,0,-501.546,1.90177,0.000202316,14.6336,15.9863,18.5193,20.3009,21.7158,22.6995,21.9943,23.5891,30.132,28.2087,14,12,21,24,22,31,30,17,22,30
501.27,0.942594,0.00304412,3,11,0,-500.816,1.90198,0.000193582,14.151,15.4003,17.7275,19.356,20.6449,21.5389,20.8982,22.3459,28.2439,26.5166,15,14,13,16,16,23,25,21,28,20
501.606,0.998417,0.00304412,2,7,0,-500.777,1.90187,0.000195153,14.2357,15.503,17.8662,19.5214,20.8321,21.7417,21.0898,22.563,28.5726,26.8114,15,19,13,22,22,18,26,25,32,27
500.526,0.991563,0.00304412,3,9,0,-500.271,1.90232,0.000216711,15.4789,17.0164,19.9201,21.9796,23.6244,24.7726,23.9491,25.8139,33.5533,31.2646,16,20,27,21,18,18,26,26,42,25
500.54,0.960216,0.00304412,2,3,0,-499.784,1.90242,0.000213659,15.299,16.7962,19.6187,21.6171,23.2112,24.3231,23.5257,25.3308,32.8039,30.5968,25,23,30,14,21,24,28,25,37,33
503.563,0.993858,0.00304412,4,31,0,-499.583,1.90051,0.000209041,14.9998,16.4345,19.1319,21.0366,22.5531,23.6096,22.8521,24.5662,31.6364,29.5523,18,17,16,22,23,16,21,25,40,28
502.257,0.811577,0.00304412,2,3,0,-501.968,1.90056,0.000223128,15.8394,17.4617,20.5369,22.7263,24.4792,25.7051,24.8258,26.8183,35.1305,32.6658,20,18,23,22,39,25,22,25,33,33
502.153,0.983858,0.00304412,4,19,0,-501.386,1.89973,0.000224573,15.9149,17.556,20.6696,22.8881,24.6654,25.9088,25.0169,27.0382,35.4806,32.9758,8,21,16,18,31,30,20,33,31,39
503.687,0.915615,0.00304412,1,3,0,-501.399,1.89976,0.00020345,14.6682,16.0321,18.5877,20.3864,21.8154,22.8094,22.0968,23.7083,30.3259,28.3798,8,17,14,19,15,26,23,17,27,22
503.599,0.999912,0.00304412,4,31,0,-503.31,1.89952,0.000207442,14.8926,16.3057,18.9599,20.8323,22.3222,23.3597,22.6158,24.2988,31.2316,29.1894,16,11,24,27,15,21,35,30,23,31
503.506,0.948728,0.00304412,4,23,0,-502.927,1.90025,0.000198349,14.3891,15.6919,18.126,19.834,21.1882,22.1289,21.4547,22.9788,29.2118,27.3827,6,19,15,23,25,26,20,22,24,25
502.952,0.947577,0.00304412,4,19,0,-502.135,1.89889,0.000211707,15.1305,16.5971,19.3586,21.3116,22.8683,23.9535,23.1753,24.9366,32.2173,30.0688,18,17,14,21,13,23,26,21,30,33
502.934,0.925456,0.00304412,2,3,0,-502.303,1.89891,0.000198762,14.3928,15.6989,18.1394,19.8524,21.2109,22.1545,21.4781,23.0072,29.2626,27.4266,16,13,19,17,19,24,27,24,35,32
503.411,0.993794,0.00304412,4,29,0,-502.317,1.90053,0.000212241,15.1867,16.6627,19.4427,21.4094,22.9773,24.0705,23.2866,25.061,32.3989,30.233,16,14,22,23,13,22,23,24,31,30
502.511,0.917869,0.00304412,3,15,0,-501.618,1.90101,0.000191853,14.0433,15.2714,17.5572,19.155,20.4187,21.2949,20.667,22.0854,27.8563,26.1674,15,15,14,29,18,26,23,20,33,20
503.384,0.99236,0.00304412,4,19,0,-500.428,1.89995,0.000214707,15.3231,16.8305,19.6737,21.688,23.2954,24.417,23.6127,25.4336,32.9789,30.7495,20,18,17,19,29,22,26,21,34,29
503.427,0.998417,0.00304412,4,19,0,-502.313,1.90078,0.000207728,14.9279,16.3464,19.0112,20.8914,22.3877,23.4297,22.6826,24.3729,31.3377,29.2858,13,17,22,21,22,28,21,31,22,24
503.573,0.996769,0.00304412,4,23,0,-502.539,1.89949,0.000208053,14.9274,16.3482,19.0177,20.9016,22.401,23.4453,22.6966,24.3907,31.3729,29.3156,18,13,21,17,17,21,24,18,44,36
503.705,0.953181,0.00304412,4,27,0,-502.8,1.90015,0.000207982,14.9331,16.354,19.0234,20.9073,22.4066,23.4507,22.7021,24.396,31.377,29.3201,14,10,21,17,27,35,17,27,32,24
503.288,0.979547,0.00304412,4,27,0,-503.131,1.90076,0.000211875,15.1687,16.6402,19.4113,21.3712,22.9335,24.0227,23.2417,25.0095,32.318,30.1611,16,13,17,18,21,21,21,26,29,25
503.553,0.9952,0.00304412,4,27,0,-498.692,1.89955,0.000201308,14.5443,15.8817,18.3847,20.1442,21.5408,22.5117,21.8158,23.3895,29.8405,27.9451,6,16,16,13,25,20,22,25,28,21
503.5,0.999694,0.00304412,3,7,0,-503.491,1.89944,0.000201318,14.5434,15.8808,18.3838,20.1432,21.5399,22.5108,21.8148,23.3886,29.8398,27.9443,12,11,21,17,20,20,22,31,27,26
503.362,0.947154,0.00304412,4,19,0,-502.77,1.89965,0.000214184,15.2876,16.7876,19.6162,21.6195,23.2178,24.3328,23.5332,25.3434,32.8411,30.6263,21,19,19,22,22,29,19,30,32,32
503.522,0.983868,0.00304412,2,3,0,-503.109,1.89958,0.000211006,15.1,16.5586,19.3039,21.2446,22.7911,23.869,23.0961,24.8453,32.0721,29.9401,16,10,17,18,29,17,27,27,41,37
503.47,0.927973,0.00304412,2,7,0,-502.949,1.8996,0.000198908,14.4108,15.7195,18.1652,19.8819,21.2434,22.1893,21.5113,23.0439,29.3144,27.4739,19,15,16,27,21,16,25,31,31,23
501.617,0.78247,0.00304412,2,3,0,-501.106,1.89954,0.000182979,13.55,14.678,16.7663,18.2186,19.3632,20.1549,19.5877,20.868,26.0396,24.5318,14,15,24,17,21,17,20,26,34,24
502.621,0.938191,0.00304412,2,3,0,-500.525,1.89944,0.000190138,13.9286,15.1354,17.3791,18.9459,20.1843,21.0425,20.4276,21.8166,27.4603,25.8098,15,14,12,17,20,28,22,25,26,25
503.497,0.998044,0.00304412,4,23,0,-502.371,1.90029,0.000212473,15.1966,16.6752,19.4606,21.4314,23.0026,24.0983,23.3126,25.091,32.4468,30.2754,17,15,16,19,19,28,22,22,28,25
503.157,0.998952,0.00304412,4,23,0,-502.588,1.89905,0.000200352,14.4835,15.8087,18.2875,20.0289,21.4108,22.3711,21.6827,23.2392,29.6145,27.7421,13,19,15,19,23,25,13,21,33,29
503.296,1,0.00304412,2,3,0,-503.167,1.89909,0.000207545,14.8922,16.306,18.9617,20.8352,22.3261,23.3643,22.62,24.3041,31.2423,29.1984,12,15,15,18,19,26,23,23,32,36
503.549,0.98754,0.00304412,4,31,0,-503.048,1.8997,0.000211328,15.1206,16.5835,19.3374,21.2847,22.8365,23.9182,23.1425,24.8981,32.1528,30.0123,16,19,15,19,35,23,26,28,35,16
503.49,0.991133,0.00304412,4,31,0,-502.968,1.89998,0.00019769,14.3487,15.6434,18.0613,19.7573,21.1017,22.0353,21.3661,22.8787,29.0615,27.2476,22,7,21,15,21,23,21,21,33,33
503.631,0.998468,0.00304412,2,7,0,-503.42,1.90005,0.000210599,15.0834,16.5374,19.2735,21.2072,22.7478,23.8216,23.0517,24.7941,31.9902,29.8676,22,16,14,23,27,20,23,18,33,31
502.17,0.927862,0.00304412,4,19,0,-501.59,1.90148,0.000194096,14.172,15.4265,17.7644,19.4009,20.6962,21.5949,20.9509,22.4062,28.3377,26.6002,14,25,19,12,13,27,33,21,28,28
502.308,1,0.00304412,2,3,0,-502.147,1.9015,0.000214225,15.3183,16.8216,19.6565,21.6643,23.2662,24.3838,23.5823,25.3967,32.9118,30.6918,15,12,12,34,24,25,26,32,24,31
502.067,0.956399,0.00304412,3,7,0,-500.976,1.90181,0.000201566,14.5919,15.9355,18.4504,20.2185,21.6222,22.598,21.8985,23.4803,29.9658,28.06,17,14,16,16,16,24,25,32,23,25
501.98,0.939377,0.00304412,1,3,0,-501.556,1.90178,0.000212123,15.1988,16.6751,19.4555,21.4223,22.9902,24.0834,23.2995,25.0739,32.411,30.2454,11,21,19,29,29,23,23,21,23,29
501.98,0.933466,0.00304412,1,3,0,-501.335,1.90181,0.000199117,14.4544,15.7685,18.2246,19.9488,21.3164,22.2665,21.5855,23.125,29.4251,27.5757,11,20,22,18,17,24,21,24,24,26
503.539,0.98361,0.00304412,4,27,0,-500.216,1.89979,0.000199014,14.4194,15.7296,18.1783,19.8973,21.2606,22.2077,21.5288,23.0635,29.3431,27.4998,11,8,20,18,29,20,23,14,22,22
503.665,0.991677,0.00304412,2,3,0,-503.43,1.89975,0.000208566,14.9609,16.3885,19.0718,20.9659,22.4738,23.5242,22.7711,24.4751,31.5011,29.4304,20,21,16,21,12,26,20,21,43,24
503.413,0.995663,0.00304412,4,27,0,-502.851,1.9007,0.000210176,15.0685,16.5181,19.245,21.1718,22.7067,23.7763,23.0094,24.745,31.9105,29.7973,8,13,20,18,31,26,25,21,31,31
502.668,0.791678,0.00304412,1,3,0,-501.588,1.90072,0.000191034,13.9948,15.2132,17.4798,19.0635,20.3156,21.1836,20.5616,21.9666,27.679,26.0078,19,17,18,18,24,23,27,20,26,31
501.26,0.89844,0.00304412,4,23,0,-500.56,1.89984,0.000180427,13.4212,14.5222,16.5577,17.9711,19.084,19.8531,19.3021,20.5455,25.5582,24.0983,18,19,12,18,17,20,22,20,26,21
503.678,1,0.00304412,2,3,0,-501.43,1.89999,0.000209336,15.0091,16.4469,19.1504,21.0597,22.5802,23.6395,22.8799,24.5986,31.6896,29.5991,13,13,22,29,24,21,26,25,33,30
503.465,0.980169,0.00304412,3,11,0,-503.392,1.90017,0.000197438,14.3374,15.6294,18.0418,19.7337,21.0747,22.0059,21.3385,22.8471,29.0125,27.2039,13,22,20,13,23,33,27,29,40,41
502.927,0.962969,0.00304412,3,11,0,-502.87,1.90042,0.000191936,14.0394,15.2678,17.554,19.1523,20.4164,21.2929,20.6648,22.0837,27.8569,26.1673,10,14,18,13,21,18,20,13,25,31
503.715,0.999634,0.00304412,3,7,0,-502.995,1.90024,0.000205298,14.7804,16.1677,18.7702,20.6038,22.0616,23.0762,22.3488,23.9941,30.7601,28.7688,22,22,18,19,24,25,20,21,24,24
503.387,0.964369,0.00304412,2,3,0,-503.37,1.90026,0.000214258,15.3012,16.8031,19.6353,21.6413,23.2417,24.3583,23.5576,25.3704,32.879,30.6608,25,16,26,19,25,22,23,20,34,27
502.222,0.969562,0.00304412,4,27,0,-502.028,1.8988,0.000219235,15.5755,17.1416,20.1034,22.2073,23.8892,25.0642,24.2215,26.1303,34.0684,31.7184,13,10,18,22,24,23,32,25,43,31
502.82,0.992171,0.00304412,4,23,0,-501.336,1.89906,0.000194965,14.1854,15.4469,17.7991,19.4464,20.7509,21.6561,21.0073,22.4733,28.4525,26.7004,10,12,23,17,37,16,35,20,27,30
503.284,0.998508,0.00304412,2,7,0,-502.745,1.89917,0.000210513,15.0652,16.5168,19.2483,21.1787,22.7166,23.7884,23.0199,24.7592,31.9419,29.8233,14,8,12,16,21,18,26,34,25,29
503.352,0.984301,0.00304412,2,3,0,-503.109,1.89915,0.000204052,14.6935,16.0639,18.6328,20.4414,21.8786,22.8785,22.1617,23.7829,30.4435,28.4842,19,18,21,17,22,28,22,17,28,24
502.546,0.843101,0.00304412,2,3,0,-502.046,1.8992,0.000190948,13.9689,15.1845,17.4457,19.0256,20.2746,21.1405,20.52,21.9215,27.6193,25.9525,7,12,15,14,19,18,13,27,26,21
502.227,0.947678,0.00304412,1,1,0,-502.155,1.8992,0.000188433,13.8338,15.0212,17.2265,18.7651,19.9803,20.8221,20.2189,21.5811,27.1078,25.4927,18,15,16,18,18,31,16,14,31,26
502.671,0.999903,0.00304412,4,27,0,-501.401,1.89961,0.000220831,15.6846,17.2737,20.2819,22.4207,24.1316,25.3273,24.4697,26.4126,34.5031,32.1065,14,19,21,27,19,23,19,22,41,32
