# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:24:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/swep1uh1.json
# init = 2 (Default)
# random
#   seed = 7856
# output
#   file = /home/lab5/output/code2-20230416112439_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00286361
# Diagonal elements of inverse mass matrix:
# 1.08178e-05, 9.90112e-06
503.713,0.999966,0.00286361,7,211,0,-502.784,1.90024,0.000205975,14.8192,16.215,18.8343,20.6805,22.1488,23.1707,22.438,24.0955,30.9154,28.9077,13,21,22,24,23,19,23,30,28,27
503.42,0.998599,0.00286361,8,323,0,-503.179,1.89924,0.000207498,14.8916,16.3051,18.9599,20.8328,22.3232,23.361,22.6169,24.3004,31.2358,29.1928,12,17,13,26,14,21,29,19,27,33
503.585,0.982934,0.00286361,7,227,0,-502.614,1.90016,0.000211359,15.1295,16.5934,19.3495,21.2982,22.8513,23.9338,23.1576,24.9145,32.1752,30.0329,18,23,24,19,21,23,20,27,31,33
503.571,0.987019,0.00286361,7,183,0,-502.819,1.90059,0.000205417,14.7925,16.1818,18.7882,20.6246,22.0848,23.101,22.3725,24.0204,30.7983,28.8034,15,21,18,19,17,25,23,35,33,24
498.906,0.653333,0.00286361,2,3,0,-498.395,1.90058,0.000238026,16.7781,18.6173,22.1344,24.6604,26.6946,28.123,27.0979,29.4241,39.245,36.3149,18,14,19,23,31,21,26,36,39,37
502.865,0.927288,0.00286361,2,3,0,-497.712,1.90059,0.000218358,15.5508,17.1078,20.0511,22.1407,23.8106,24.9769,24.1404,26.0349,33.9081,31.5782,17,15,15,30,23,27,27,25,39,38
503.098,0.9958,0.00286361,7,175,0,-502.044,1.89947,0.000194551,14.1685,15.4257,17.7694,19.4102,20.7094,21.6108,20.9648,22.4246,28.3766,26.6327,16,13,15,22,21,24,20,15,23,27
503.444,0.901672,0.00286361,2,3,0,-502.048,1.89947,0.000211512,15.1279,16.5928,19.3509,21.3013,22.8557,23.9393,23.1623,24.9209,32.1894,30.0447,7,21,14,32,24,23,20,27,28,26
503.347,0.999293,0.00286361,7,223,0,-501.083,1.90069,0.000211656,15.1549,16.6235,19.3887,21.3442,22.9029,23.9895,23.2103,24.9739,32.2634,30.1123,11,18,19,25,23,25,20,24,27,33
502.454,0.952501,0.00286361,7,143,0,-501.486,1.90162,0.000204758,14.77,16.1525,18.7452,20.5713,22.0228,23.0329,22.3088,23.9466,30.6791,28.6981,17,15,22,11,26,24,22,23,28,29
503.004,0.995496,0.00286361,7,151,0,-502.098,1.90118,0.000208947,15.0044,16.4389,19.1357,21.0399,22.5559,23.6121,22.8548,24.5683,31.6356,29.5524,23,15,21,24,22,24,18,28,32,32
503.035,0.993295,0.00286361,5,63,0,-502.774,1.90107,0.000199234,14.4502,15.7647,18.2218,19.9468,21.3151,22.2657,21.5843,23.1247,29.4288,27.5781,12,11,20,23,21,21,20,19,29,34
501.65,0.86663,0.00286361,2,3,0,-501.474,1.90107,0.000185626,13.7102,14.8688,17.017,18.5133,19.6937,20.5108,19.9254,21.2471,26.5978,25.036,9,16,14,14,27,24,22,21,32,30
502.27,1,0.00286361,1,1,0,-501.722,1.90107,0.000190184,13.9538,15.163,17.4114,18.9815,20.2225,21.0826,20.4663,21.8584,27.5143,25.8602,14,10,23,14,16,26,12,18,20,23
502.394,0.956861,0.00286361,6,79,0,-501.07,1.90062,0.000188283,13.8454,15.0328,17.2379,18.7763,19.9912,20.8327,20.2297,21.5915,27.1159,25.5016,7,13,11,17,22,23,17,36,27,25
503.145,0.910624,0.00286361,3,7,0,-501.009,1.90059,0.00021557,15.3841,16.9038,19.7718,21.8047,23.4275,24.56,23.7478,25.5869,33.2123,30.9584,23,17,18,24,19,21,25,30,26,33
502.326,0.876591,0.00286361,2,3,0,-501.685,1.90058,0.000222574,15.8059,17.4205,20.4802,22.6579,24.401,25.6199,24.7456,26.7266,34.9869,32.5382,20,17,18,22,22,26,23,26,35,35
502.265,0.964113,0.00286361,3,7,0,-501.462,1.90055,0.000223122,15.8388,17.461,20.536,22.7252,24.478,25.7038,24.8245,26.8169,35.1283,32.6639,14,21,19,20,23,30,22,28,34,28
499.847,0.755507,0.00286361,2,7,0,-498.978,1.90055,0.000174257,13.1143,14.152,16.0634,17.3858,18.4245,19.1412,18.6279,19.7856,24.4298,23.0807,14,13,14,9,18,18,20,23,16,20
503.472,1,0.00286361,2,3,0,-500.063,1.90054,0.00019976,14.4719,15.792,18.2603,19.9938,21.369,22.3246,21.6396,23.1882,29.5284,27.6667,17,11,22,17,26,29,28,26,31,38
501.29,0.860103,0.00286361,7,143,0,-500.658,1.89919,0.000182466,13.5185,14.6405,16.7173,18.1612,19.2989,20.0857,19.522,20.7942,25.9315,24.434,11,15,21,12,24,20,21,17,30,23
502.078,1,0.00286361,2,3,0,-501.374,1.89919,0.000187401,13.7786,14.9545,17.1372,18.6591,19.8606,20.6927,20.0965,21.4427,26.9004,25.3062,14,14,18,22,33,15,10,18,38,18
501.156,0.950118,0.00286361,2,3,0,-501.057,1.8992,0.000228494,16.1492,17.845,21.0698,23.3729,25.2207,26.5149,25.5864,27.6913,36.5104,33.8896,20,22,17,25,23,31,25,28,38,38
503.307,0.999939,0.00286361,6,127,0,-499.138,1.89939,0.000213093,15.2193,16.7046,19.5037,21.4849,23.0648,24.1667,23.3766,25.1653,32.5672,30.3816,19,19,20,18,21,27,21,26,38,33
503.572,0.999813,0.00286361,5,55,0,-503.236,1.8995,0.000202655,14.6196,15.9734,18.5089,20.2926,21.7093,22.6945,21.9883,23.5854,30.1396,28.2128,11,21,18,17,25,25,18,21,21,34
502.552,0.922285,0.00286361,7,175,0,-501.514,1.90058,0.000220979,15.7089,17.3015,20.3167,22.4608,24.1759,25.3746,24.5148,26.4627,34.5747,32.1715,23,18,22,22,22,34,21,26,31,22
500.978,0.870505,0.00286361,3,7,0,-500.838,1.90058,0.000179591,13.3877,14.4808,16.5004,17.9021,19.0054,19.7678,19.2216,20.4539,25.4186,23.9731,13,18,16,21,17,28,19,19,29,36
501.503,0.996098,0.00286361,6,119,0,-498.673,1.90118,0.000185489,13.7046,14.8617,17.0072,18.5015,19.6803,20.4962,19.9116,21.2314,26.5737,25.0145,11,20,12,16,15,19,16,20,31,27
502.026,0.995251,0.00286361,7,239,0,-500.354,1.90075,0.000186302,13.7417,14.9073,17.0695,18.576,19.765,20.5881,19.9983,21.3299,26.7232,25.1485,18,13,12,9,17,22,19,25,19,25
501.076,0.995614,0.00286361,6,91,0,-500.27,1.90147,0.000224665,15.9483,17.5935,20.7151,22.9395,24.7215,25.9682,25.0739,27.1007,35.5665,33.0547,14,24,19,25,32,25,15,27,33,31
501.318,0.997354,0.00286361,3,7,0,-501.015,1.90147,0.000186678,13.7716,14.9421,17.114,18.6277,19.8224,20.6496,20.057,21.3952,26.8173,25.234,14,26,19,20,24,16,22,29,33,30
502.629,1,0.00286361,2,3,0,-501.39,1.90146,0.00020123,14.5678,15.9068,18.4127,20.1741,21.5723,22.5442,21.8475,23.4229,29.8804,27.9831,15,9,10,22,16,24,25,20,21,36
