# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:58:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/1eo8mrs8.json
# init = 2 (Default)
# random
#   seed = 63435
# output
#   file = /home/lab5/output/code4-20230416105829_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 2.39107e-24
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 5.03609e-05
-1.30219e+39,1,2.39107e-24,1,1,0,1.3022e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60765e+19,8.22462e+22,1.19611e+26,4.44912e+28,2.04162e+30,1.85692e+32,1.27371e+30,5.85756e+32,1.29431e+39,7.87393e+36,0,0,0,0,0,0,0,0,0,0
-1.30217e+39,1,2.39107e-24,1,1,0,1.30219e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60762e+19,8.22457e+22,1.1961e+26,4.44909e+28,2.0416e+30,1.85691e+32,1.2737e+30,5.85751e+32,1.2943e+39,7.87385e+36,0,0,0,0,0,0,0,0,0,0
-1.30196e+39,1,2.39107e-24,3,7,0,1.30217e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60723e+19,8.22378e+22,1.19597e+26,4.44855e+28,2.04134e+30,1.85666e+32,1.27354e+30,5.8567e+32,1.29408e+39,7.87261e+36,0,0,0,0,0,0,0,0,0,0
-1.30174e+39,1,2.39107e-24,3,7,0,1.30196e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60683e+19,8.22299e+22,1.19583e+26,4.448e+28,2.04107e+30,1.85641e+32,1.27337e+30,5.85589e+32,1.29387e+39,7.87136e+36,0,0,0,0,0,0,0,0,0,0
-1.30173e+39,1,2.39107e-24,1,1,0,1.30174e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60681e+19,8.22294e+22,1.19582e+26,4.44797e+28,2.04106e+30,1.85639e+32,1.27336e+30,5.85584e+32,1.29386e+39,7.87128e+36,0,0,0,0,0,0,0,0,0,0
-1.30167e+39,1,2.39107e-24,2,3,0,1.30173e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60671e+19,8.22275e+22,1.19579e+26,4.44783e+28,2.04099e+30,1.85633e+32,1.27332e+30,5.85563e+32,1.2938e+39,7.87097e+36,0,0,0,0,0,0,0,0,0,0
-1.30146e+39,1,2.39107e-24,3,7,0,1.30167e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60631e+19,8.22196e+22,1.19566e+26,4.44729e+28,2.04073e+30,1.85608e+32,1.27315e+30,5.85482e+32,1.29359e+39,7.86972e+36,0,0,0,0,0,0,0,0,0,0
-1.30145e+39,1,2.39107e-24,1,1,0,1.30146e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60629e+19,8.22191e+22,1.19565e+26,4.44726e+28,2.04071e+30,1.85607e+32,1.27314e+30,5.85477e+32,1.29358e+39,7.86964e+36,0,0,0,0,0,0,0,0,0,0
-1.30123e+39,1,2.39107e-24,3,7,0,1.30145e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60589e+19,8.22112e+22,1.19551e+26,4.44671e+28,2.04045e+30,1.85582e+32,1.27297e+30,5.85396e+32,1.29336e+39,7.8684e+36,0,0,0,0,0,0,0,0,0,0
-1.30118e+39,1,2.39107e-24,2,3,0,1.30123e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60579e+19,8.22093e+22,1.19548e+26,4.44658e+28,2.04038e+30,1.85575e+32,1.27293e+30,5.85376e+32,1.29331e+39,7.86809e+36,0,0,0,0,0,0,0,0,0,0
